t,DNI,t_ambt,Wt,Qt,GHI,day,SF,DHI
1910,425,29.05,0.25,0,732,80,0.285,355
1911,211,28.55,0.15,0,524,80,0.89,360
1912,370,27.93,0.1,0,434,80,0.89,220
1913,115,27.11,0.31,0,183,80,0.244,137
1914,7,26.55,0.56,0,23,80,0,23
1915,0,26.2,0.67,0,0,80,0,0
1916,0,25.8,0.78,0,0,80,0,0
1917,0,25.41,0.9,0,0,80,0,0
1918,0,25.15,0.94,0,0,80,0,0
1919,0,24.98,0.66,0,0,80,0,0
1920,0,24.96,0.72,0,0,81,0,0
1921,0,24.86,0.79,0,0,81,0,0
1922,0,24.67,0.75,0,0,81,0,0
1923,0,24.44,0.78,0,0,81,0,0
1924,0,24.23,0.74,0,0,81,0,0
1925,0,23.9,0.68,0,0,81,0.043,0
1926,0,24.18,0.56,0,2,81,0.364,2
1927,47,24.77,0.32,0,86,81,0.528,73
1928,281,25.36,0.44,0,295,81,0.694,176
1929,248,26.17,0.58,0,462,81,0.701,298
1930,254,27.58,0.54,0,601,81,0.625,397
1931,351,28.57,0.45,0,745,81,0.569,411
1932,602,28.98,0.5,0,894,81,0.589,298
1933,545,28.73,0.62,0,863,81,0.666,330
1934,413,28.19,0.61,0,741,81,0.548,371
1935,607,27.68,0.49,0,669,81,0.895,210
1936,586,27.15,0.38,0,479,81,0.929,146
1937,446,26.51,0.45,0,249,81,0.498,94
1938,112,25.78,1,0,47,81,0.117,29
1939,0,25.23,1.18,0,0,81,0.012,0
1940,0,24.87,1.24,0,0,81,0.136,0
1941,0,24.58,1.28,0,0,81,0.253,0
1942,0,24.33,1.3,0,0,81,0.254,0
1943,0,24.12,1.3,0,0,81,0.448,0
1944,0,23.99,1.28,0,0,82,0.641,0
1945,0,23.95,1.23,0,0,82,0.594,0
1946,0,23.94,1.17,0,0,82,0.277,0
1947,0,23.99,1.07,0,0,82,0,0
1948,0,24.05,0.94,0,0,82,0,0
1949,0,24.15,0.77,0,0,82,0.003,0
1950,0,24.35,0.6,0,1,82,0.102,1
1951,0,24.83,0.23,0,31,82,0.009,31
1952,0,25.19,0.31,0,49,82,0.018,49
1953,0,26.24,0.45,0,76,82,0.049,76
1954,0,26.86,0.56,0,172,82,0.289,172
1955,0,27.23,0.63,0,339,82,0.58,339
1956,0,27.49,0.6,0,234,82,0.424,234
1957,0,27.53,0.58,0,331,82,0.139,331
1958,0,27.43,0.52,0,285,82,0.254,285
1959,10,27.08,0.39,0,351,82,0.126,344
1960,71,26.55,0.24,0,348,82,0.357,310
1961,105,25.93,0.31,0,200,82,0.284,160
1962,49,25.35,0.72,0,42,82,0,35
1963,0,24.88,0.92,0,0,82,0,0
1964,0,24.37,1.08,0,0,82,0,0
1965,0,23.91,1.15,0,0,82,0,0
1966,0,23.62,0.93,0,0,82,0,0
1967,0,23.5,0.81,0,0,82,0.12,0
1968,0,23.36,0.76,0,0,83,0.182,0
1969,0,23.18,0.69,0,0,83,0.112,0
1970,0,23.03,0.8,0,0,83,0.173,0
1971,0,22.86,0.92,0,0,83,0.309,0
1972,0,22.71,0.94,0,0,83,0.309,0
1973,0,22.56,0.97,0,0,83,0.33,0
1974,0,23.36,0.75,0,2,83,0.324,2
1975,0,25.03,0.46,0,76,83,0.163,76
1976,0,26.61,0.38,0,137,83,0.208,137
1977,0,27.91,0.22,0,204,83,0.211,204
1978,0,28.8,0.23,0,320,83,0.156,320
1979,8,29.41,0.26,0,543,83,0.047,535
1980,0,29.79,0.25,0,536,83,0.066,536
1981,1,29.8,0.27,0,516,83,0.106,516
1982,310,29.51,0.31,0,680,83,0.013,409
1983,448,28.99,0.29,0,616,83,0,276
1984,277,28.37,0.26,0,408,83,0,250
1985,184,27.62,0.35,0,211,83,0.012,149
1986,41,26.89,0.67,0,41,83,0,35
1987,0,26.44,0.92,0,0,83,0,0
1988,0,25.94,1.08,0,0,83,0,0
1989,0,25.51,1.18,0,0,83,0,0
1990,0,25.16,1.22,0,0,83,0,0
1991,0,24.96,1.2,0,0,83,0,0
1992,0,24.84,1.18,0,0,84,0,0
1993,0,24.69,1.18,0,0,84,0,0
1994,0,24.43,1.23,0,0,84,0,0
1995,0,24.13,1.31,0,0,84,0,0
1996,0,23.91,1.33,0,0,84,0,0
1997,0,23.76,1.28,0,0,84,0.292,0
1998,7,24.18,0.78,0,3,84,0.696,2
1999,316,25.5,0.57,0,118,84,0.853,51
2000,580,26.5,0.41,0,348,84,0.867,96
2001,698,27.33,0.48,0,574,84,0.778,122
2002,744,27.99,0.52,0,756,84,0.621,147
2003,451,28.23,0.5,0,751,84,0.754,335
2004,446,28.23,0.43,0,808,84,0.648,367
2005,487,28.18,0.34,0,828,84,0.667,352
2006,90,28.19,0.3,0,525,84,0.488,443
2007,2,28,0.23,0,183,84,0.296,181
2008,0,27.54,0.15,0,22,84,0.251,22
2009,0,27,0.41,0,62,84,0.162,62
2010,9,26.51,0.74,0,30,84,0.02,29
2011,0,26.03,0.92,0,0,84,0.021,0
2012,0,25.6,1.05,0,0,84,0.195,0
2013,0,25.29,1.1,0,0,84,0.308,0
2014,0,24.93,1.15,0,0,84,0.303,0
2015,0,24.62,1.17,0,0,84,0.384,0
2016,0,24.3,1.22,0,0,85,0.465,0
2017,0,23.98,1.28,0,0,85,0.476,0
2018,0,23.77,1.21,0,0,85,0.404,0
2019,0,23.69,0.98,0,0,85,0.28,0
2020,0,23.69,0.72,0,0,85,0.239,0
2021,0,23.76,0.79,0,0,85,0.266,0
2022,0,24.06,0.78,0,1,85,0.357,1
2023,6,24.68,0.59,0,79,85,0.607,77
2024,357,25.54,0.42,0,316,85,0.638,153
2025,451,26.35,0.64,0,520,85,0.587,228
2026,550,26.87,0.8,0,702,85,0.39,255
2027,217,27.58,0.79,0,686,85,0.434,483
2028,39,27.94,0.72,0,585,85,0.447,547
2029,502,28.11,0.64,0,826,85,0.191,337
2030,621,28.05,0.52,0,794,85,0.109,242
2031,656,27.75,0.31,0,669,85,0.162,172
2032,410,27.23,0.12,0,435,85,0.16,198
2033,214,26.69,0.34,0,215,85,0.08,134
2034,0,26.26,0.69,0,36,85,0,36
2035,0,25.83,0.89,0,0,85,0,0
2036,0,25.48,1.01,0,0,85,0.028,0
2037,0,25.14,1.1,0,0,85,0.056,0
2038,0,24.84,1.14,0,0,85,0.055,0
2039,0,24.56,1.16,0,0,85,0.189,0
2040,0,24.24,1.21,0,0,86,0.309,0
2041,0,23.93,1.06,0,0,86,0.285,0
2042,0,23.81,0.69,0,0,86,0.139,0
2043,0,23.76,0.71,0,0,86,0,0
2044,0,23.62,0.7,0,0,86,0,0
2045,0,23.49,0.76,0,0,86,0,0
2046,0,23.63,0.86,0,2,86,0,2
2047,0,24.12,0.84,0,69,86,0,69
2048,0,24.8,0.8,0,162,86,0,162
2049,0,25.19,0.98,0,153,86,0.004,153
2050,0,25.87,0.94,0,264,86,0.15,264
2051,0,26.76,0.81,0,264,86,0.146,264
2052,0,27.34,0.66,0,230,86,0.11,230
2053,0,27.71,0.52,0,234,86,0.368,234
2054,42,27.8,0.41,0,431,86,0.748,395
2055,478,27.62,0.34,0,610,86,0.952,259
2056,664,27.13,0.29,0,482,86,0.705,109
2057,385,26.36,0.29,0,233,86,0.177,101
2058,168,25.87,0.42,0,47,86,0.007,22
2059,0,25.59,0.54,0,0,86,0,0
2060,0,25.19,0.71,0,0,86,0,0
2061,0,24.65,0.95,0,0,86,0,0
2062,0,24.19,1.02,0,0,86,0,0
2063,0,23.96,0.75,0,0,86,0.164,0
2064,0,23.94,0.66,0,0,87,0.308,0
2065,0,23.91,0.68,0,0,87,0.305,0
2066,0,23.8,0.68,0,0,87,0.335,0
2067,0,23.69,0.7,0,0,87,0.33,0
2068,0,23.58,0.7,0,0,87,0.387,0
2069,0,23.47,0.63,0,0,87,0.624,0
2070,4,23.83,0.67,0,3,87,0.336,2
2071,61,24.81,0.6,0,95,87,0.093,84
2072,5,25.44,0.8,0,217,87,0.086,215
2073,101,26.07,0.89,0,418,87,0.067,349
2074,143,26.87,0.91,0,528,87,0.222,418
2075,66,27.64,0.86,0,593,87,0.378,532
2076,100,27.98,0.73,0,641,87,0.108,542
2077,179,27.93,0.53,0,677,87,0.053,505
2078,547,27.65,0.29,0,769,87,0.031,285
2079,474,27.38,0.21,0,619,87,0.111,262
2080,108,26.99,0.16,0,319,87,0.173,250
2081,18,26.57,0.21,0,87,87,0.267,84
2082,71,26.28,0.43,0,37,87,0.301,25
2083,0,25.96,0.62,0,0,87,0.305,0
2084,0,25.67,0.73,0,0,87,0.427,0
2085,0,25.4,0.8,0,0,87,0.525,0
2086,0,25.19,0.83,0,0,87,0.499,0
2087,0,24.96,0.89,0,0,87,0.69,0
2088,0,24.72,0.96,0,0,88,0.875,0
2089,0,24.38,1.12,0,0,88,0.851,0
2090,0,24.05,1.16,0,0,88,0.775,0
2091,0,24.02,0.82,0,0,88,0.636,0
2092,0,24.17,0.82,0,0,88,0.651,0
2093,0,24.19,0.8,0,0,88,0.48,0
2094,0,24.4,0.77,0,2,88,0.431,2
2095,0,24.95,0.67,0,63,88,0.537,63
2096,16,25.65,0.54,0,227,88,0.736,218
2097,87,25.85,0.78,0,411,88,0.655,357
2098,16,26,0.9,0,447,88,0.702,435
2099,278,26.38,0.96,0,705,88,0.758,442
2100,354,26.96,0.92,0,777,88,0.749,427
2101,339,27.36,0.77,0,746,88,0.484,415
2102,176,27.46,0.56,0,504,88,0.114,355
2103,361,27.22,0.28,0,575,88,0.014,303
2104,49,26.71,0.1,0,249,88,0.093,220
2105,0,26.05,0.28,0,116,88,0.052,116
2106,0,25.59,0.6,0,21,88,0.283,21
2107,0,25.33,0.69,0,0,88,0.186,0
2108,0,25.08,0.76,0,0,88,0.014,0
2109,0,24.83,0.78,0,0,88,0,0
2110,0,24.62,0.79,0,0,88,0.041,0
2111,0,24.39,0.83,0,0,88,0.131,0
2112,0,24.08,0.94,0,0,89,0,0
2113,0,23.66,1.13,0,0,89,0,0
2114,0,23.31,1.15,0,0,89,0.011,0
2115,0,23.23,0.92,0,0,89,0.018,0
2116,0,23.23,0.78,0,0,89,0.022,0
2117,0,23.16,0.83,0,0,89,0.02,0
2118,0,23.48,0.73,0,1,89,0.193,1
2119,0,24.36,0.49,0,68,89,0.386,68
2120,0,25.23,0.3,0,138,89,0.28,138
2121,0,26.05,0.35,0,171,89,0.304,171
2122,0,27.03,0.37,0,78,89,0.332,78
2123,0,27.78,0.5,0,67,89,0.323,67
2124,0,27.99,0.53,0,30,89,0.271,30
2125,0,27.82,0.48,0,30,89,0.083,30
2126,0,27.35,0.37,0,40,89,0.1,40
2127,0,26.9,0.26,0,99,89,0.363,99
2128,0,26.5,0.18,0,137,89,0.625,137
2129,0,26.15,0.41,0,115,89,0.261,115
2130,0,25.75,0.71,0,29,89,0.318,29
2131,0,25.41,0.8,0,0,89,0.38,0
2132,0,25.15,0.85,0,0,89,0.426,0
2133,0,24.87,0.89,0,0,89,0.45,0
2134,0,24.49,0.99,0,0,89,0.45,0
2135,0,24.07,1.1,0,0,89,0.448,0
2136,0,23.74,1.1,0,0,90,0.447,0
2137,0,23.5,0.95,0,0,90,0.443,0
2138,0,23.34,0.98,0,0,90,0.509,0
2139,0,23.26,1.09,0,0,90,0.539,0
2140,0,23.21,1.06,0,0,90,0.511,0
2141,0,23.18,1.03,0,0,90,0.426,0
2142,0,23.44,0.78,0,1,90,0.455,1
2143,343,24.19,0.29,0,123,90,0.37,45
2144,631,24.93,0.06,0,357,90,0.285,82
2145,473,25.48,0.12,0,513,90,0.412,217
2146,331,25.95,0.2,0,626,90,0.206,358
2147,24,26.4,0.26,0,425,90,0.177,404
2148,95,26.67,0.31,0,605,90,0.196,511
2149,323,26.71,0.36,0,752,90,0.385,440
2150,659,26.49,0.32,0,798,90,0.152,214
2151,554,26.14,0.24,0,631,90,0.496,208
2152,297,25.85,0.16,0,398,90,0.493,236
2153,323,25.67,0.34,0,219,90,0.341,114
2154,65,25.38,0.59,0,38,90,0.477,28
2155,0,25.08,0.74,0,0,90,0.484,0
2156,0,24.81,0.83,0,0,90,0.451,0
2157,0,24.6,0.89,0,0,90,0.43,0
2158,0,24.26,1.02,0,0,90,0.458,0
2159,0,23.81,1.22,0,0,90,0.368,0
2160,0,23.35,1.39,0,0,91,0.288,0
2161,0,22.98,1.49,0,0,91,0.288,0
2162,0,22.86,1.2,0,0,91,0.315,0
2163,0,23.05,0.78,0,0,91,0.42,0
2164,0,23.17,0.69,0,0,91,0.481,0
2165,0,23.08,0.59,0,0,91,0.624,0
2166,0,23.32,0.56,0,3,91,0.412,3
2167,0,24.15,0.46,0,87,91,0.596,87
2168,0,24.94,0.27,0,156,91,0.694,156
2169,0,25.76,0.36,0,154,91,0.895,154
2170,0,26.46,0.45,0,232,91,0.923,232
2171,15,27.51,0.48,0,317,91,0.969,303
2172,358,28.15,0.5,0,773,91,0.967,421
2173,512,28.32,0.51,0,819,91,0.952,325
2174,260,28.24,0.49,0,577,91,0.851,338
2175,0,27.84,0.37,0,29,91,0.705,29
2176,0,27.24,0.18,0,24,91,0.507,24
2177,0,26.45,0.34,0,62,91,0.354,62
2178,0,25.85,0.72,0,19,91,0.465,19
2179,0,25.36,0.93,0,0,91,0.485,0
2180,0,24.9,1.1,0,0,91,0.581,0
2181,0,24.49,1.19,0,0,91,0.604,0
2182,0,24.19,0.99,0,0,91,0.6,0
2183,0,24.09,0.65,0,0,91,0.76,0
2184,0,24.01,0.66,0,0,92,0.9,0
2185,0,23.91,0.69,0,0,92,0.891,0
2186,0,23.78,0.68,0,0,92,0.818,0
2187,0,23.63,0.67,0,0,92,0.879,0
2188,0,23.48,0.6,0,0,92,0.871,0
2189,0,23.33,0.91,0,0,92,0.927,0
2190,12,23.62,0.79,0,4,92,0.112,3
2191,62,24.51,0.43,0,96,92,0,88
2192,37,25.38,0.27,0,246,92,0.108,226
2193,652,26.25,0.36,0,562,92,0.176,131
2194,792,27.32,0.38,0,763,92,0.512,113
2195,788,28.24,0.4,0,879,92,0.352,144
2196,756,28.64,0.43,0,922,92,0.179,177
2197,695,28.71,0.44,0,885,92,0.035,211
2198,545,28.6,0.43,0,753,92,0.072,275
2199,562,28.23,0.35,0,629,92,0.152,209
2200,624,27.62,0.24,0,460,92,0.083,121
2201,519,27.06,0.35,0,240,92,0.05,71
2202,144,26.8,0.43,0,41,92,0.003,21
2203,0,26.65,0.41,0,0,92,0.013,0
2204,0,26.49,0.38,0,0,92,0.043,0
2205,0,26.36,0.28,0,0,92,0.056,0
2206,0,26.12,0.22,0,0,92,0.056,0
2207,0,25.78,0.27,0,0,92,0.262,0
2208,0,25.43,0.27,0,0,93,0.441,0
2209,0,25.12,0.23,0,0,93,0.446,0
2210,0,24.73,0.52,0,0,93,0.401,0
2211,0,24.18,0.88,0,0,93,0.328,0
2212,0,23.56,1.17,0,0,93,0.332,0
2213,0,23.11,1.23,0,0,93,0.257,0
2214,0,23.36,0.77,0,2,93,0.279,2
2215,0,24.12,0.67,0,37,93,0.537,37
2216,0,24.8,0.44,0,26,93,0.726,26
2217,0,25.56,0.43,0,31,93,0.697,31
2218,0,25.89,0.49,0,24,93,0.643,24
2219,0,26.14,0.54,0,26,93,0.178,26
2220,0,26.39,0.59,0,28,93,0.11,28
2221,0,26.49,0.63,0,99,93,0.312,99
2222,0,26.35,0.6,0,103,93,0.962,103
2223,0,26.02,0.44,0,179,93,0.945,179
2224,52,25.65,0.34,0,285,93,0.722,261
2225,3,25.14,0.44,0,149,93,0.331,148
2226,15,24.58,0.91,0,30,93,0.297,29
2227,0,24.2,1.05,0,0,93,0.303,0
2228,0,23.9,1.13,0,0,93,0.289,0
2229,0,23.56,1.22,0,0,93,0.307,0
2230,0,23.32,1.27,0,0,93,0.309,0
2231,0,23.09,1.26,0,0,93,0.371,0
2232,0,22.84,1.15,0,0,94,0.425,0
2233,0,22.79,0.83,0,0,94,0.422,0
2234,0,22.82,0.75,0,0,94,0.198,0
2235,0,22.8,0.71,0,0,94,0,0
2236,0,22.87,0.97,0,0,94,0,0
2237,0,22.79,1.04,0,0,94,0,0
2238,0,23.09,0.82,0,2,94,0.201,2
2239,0,24.19,0.19,0,62,94,0.322,62
2240,80,24.82,0.08,0,242,94,0.038,200
2241,238,25.23,0.18,0,448,94,0,302
2242,115,26,0.24,0,484,94,0.004,395
2243,3,26.5,0.21,0,414,94,0.018,412
2244,56,26.77,0.23,0,624,94,0.04,569
2245,381,26.87,0.27,0,768,94,0.091,401
2246,199,26.76,0.25,0,626,94,0.073,450
2247,17,26.48,0.12,0,421,94,0.025,407
2248,11,26.17,0.1,0,274,94,0.009,270
2249,311,25.51,0.27,0,209,94,0.015,112
2250,61,24.84,0.68,0,33,94,0.138,23
2251,0,24.32,0.96,0,0,94,0.277,0
2252,0,23.79,1.17,0,0,94,0.158,0
2253,0,23.33,1.28,0,0,94,0.06,0
2254,0,22.94,1.29,0,0,94,0.056,0
2255,0,22.69,1.04,0,0,94,0.191,0
2256,0,22.56,0.99,0,0,95,0.31,0
2257,0,22.44,0.98,0,0,95,0.309,0
2258,0,22.3,1.01,0,0,95,0.36,0
2259,0,22.15,1.2,0,0,95,0.391,0
2260,0,22.08,1.22,0,0,95,0.412,0
2261,0,22.04,1.21,0,0,95,0.571,0
2262,0,22.63,0.86,0,3,95,0.655,3
2263,0,24.76,0.38,0,81,95,0.922,81
2264,7,26.61,0.31,0,225,95,0.947,221
2265,434,27.89,0.33,0,511,95,0.97,215
2266,346,28.78,0.34,0,622,95,0.974,346
2267,215,29.23,0.31,0,672,95,0.977,473
2268,52,29.18,0.26,0,550,95,0.892,499
2269,0,28.96,0.24,0,370,95,0.873,370
2270,154,28.62,0.3,0,496,95,0.724,368
2271,323,28.11,0.35,0,556,95,0.367,310
2272,182,27.48,0.35,0,364,95,0.348,259
2273,18,26.65,0.42,0,160,95,0.301,155
2274,18,25.78,0.75,0,31,95,0.32,29
2275,0,25.33,0.69,0,0,95,0.302,0
2276,0,25.11,0.68,0,0,95,0.156,0
2277,0,24.92,0.69,0,0,95,0,0
2278,0,24.73,0.64,0,0,95,0,0
2279,0,24.5,0.57,0,0,95,0.17,0
2280,0,24.24,0.55,0,0,96,0.319,0
2281,0,24.01,0.66,0,0,96,0.325,0
2282,0,23.79,0.81,0,0,96,0.344,0
2283,0,23.62,0.62,0,0,96,0.332,0
2284,0,23.51,0.75,0,0,96,0.254,0
2285,0,23.33,0.96,0,0,96,0.375,0
2286,0,23.7,0.75,0,3,96,0.493,3
2287,0,24.73,0.47,0,53,96,0.345,53
2288,0,25.58,0.42,0,142,96,0.215,142
2289,0,26.19,0.52,0,166,96,0.354,166
2290,0,26.84,0.55,0,150,96,0.534,150
2291,0,27.38,0.53,0,81,96,0.336,81
2292,0,27.6,0.46,0,177,96,0.166,177
2293,0,27.6,0.38,0,114,96,0.248,114
2294,0,27.4,0.29,0,187,96,0.381,187
2295,385,27.04,0.25,0,536,96,0.413,265
2296,643,26.58,0.23,0,458,96,0.122,109
2297,542,26.06,0.41,0,236,96,0.259,65
2298,129,25.69,0.69,0,38,96,0.301,21
2299,0,25.42,0.81,0,0,96,0.268,0
2300,0,25.17,0.9,0,0,96,0.301,0
2301,0,24.83,1.03,0,0,96,0.33,0
2302,0,24.34,1.2,0,0,96,0.303,0
2303,0,23.95,1.3,0,0,96,0.387,0
2304,0,23.72,1.31,0,0,97,0.498,0
2305,0,23.52,1.28,0,0,97,0.46,0
2306,0,23.36,1.26,0,0,97,0.411,0
2307,0,23.26,1.23,0,0,97,0.458,0
2308,0,23.07,1.24,0,0,97,0.463,0
2309,0,22.9,1.25,0,0,97,0.566,0
2310,0,23.2,0.89,0,3,97,0.367,3
2311,0,24.15,0.46,0,55,97,0.391,55
2312,0,25.09,0.4,0,101,97,0.136,101
2313,0,25.76,0.66,0,221,97,0.181,221
2314,0,26.63,0.81,0,219,97,0.24,219
2315,0,27.32,0.82,0,161,97,0.414,161
2316,0,27.62,0.78,0,32,97,0.598,32
2317,0,27.75,0.68,0,102,97,0.39,102
2318,0,27.66,0.58,0,181,97,0.177,181
2319,0,27.4,0.5,0,184,97,0.231,184
2320,0,26.89,0.37,0,206,97,0.311,206
2321,33,25.99,0.35,0,159,97,0.208,149
2322,38,25.17,0.8,0,30,97,0.338,26
2323,0,24.57,1.02,0,0,97,0.368,0
2324,0,24.01,1.09,0,0,97,0.29,0
2325,0,23.61,1.13,0,0,97,0.316,0
2326,0,23.37,1.14,0,0,97,0.293,0
2327,0,23.17,1.15,0,0,97,0.172,0
2328,0,23.02,1.13,0,0,98,0,0
2329,0,22.94,1.08,0,0,98,0,0
2330,0,22.88,1.04,0,0,98,0,0
2331,0,22.69,1.1,0,0,98,0,0
2332,0,22.4,1.23,0,0,98,0.001,0
2333,0,22.16,1.32,0,0,98,0.24,0
2334,3,22.64,0.98,0,3,98,0.538,3
2335,246,24.34,0.45,0,119,98,0.61,68
2336,397,25.9,0.44,0,324,98,0.71,142
2337,595,27.25,0.4,0,551,98,0.803,164
2338,258,28.04,0.33,0,591,98,0.91,386
2339,6,28.33,0.29,0,529,98,0.811,523
2340,49,28.15,0.3,0,550,98,0.876,502
2341,428,27.75,0.31,0,781,98,0.77,372
2342,715,27.32,0.28,0,802,98,0.192,177
2343,681,26.88,0.29,0,650,98,0.025,153
2344,621,26.55,0.29,0,452,98,0.012,116
2345,476,25.97,0.43,0,225,98,0.028,77
2346,93,25.3,0.98,0,34,98,0,21
2347,0,24.81,1.18,0,0,98,0,0
2348,0,24.51,1.26,0,0,98,0,0
2349,0,24.29,1.3,0,0,98,0,0
2350,0,24.06,1.3,0,0,98,0,0
2351,0,23.91,1.24,0,0,98,0,0
2352,0,23.94,1.05,0,0,99,0,0
2353,0,23.64,1.02,0,0,99,0,0
2354,0,22.9,1.27,0,0,99,0.173,0
2355,0,22.46,1.38,0,0,99,0.327,0
2356,0,22.55,1.26,0,0,99,0.382,0
2357,0,22.55,1.21,0,0,99,0.404,0
2358,0,22.85,0.99,0,3,99,0.555,3
2359,0,24.42,0.44,0,80,99,0.722,80
2360,50,25.73,0.31,0,250,99,0.624,229
2361,45,26.86,0.3,0,388,99,0.711,357
2362,14,27.65,0.24,0,277,99,0.817,267
2363,0,28.21,0.19,0,270,99,0.966,270
2364,0,28.46,0.17,0,476,99,0.887,476
2365,161,28.5,0.16,0,604,99,0.783,453
2366,735,28.3,0.13,0,806,99,0.723,164
2367,724,27.69,0.1,0,659,99,0.553,131
2368,574,27.19,0.16,0,441,99,0.324,132
2369,483,26.98,0.33,0,224,99,0.198,74
2370,124,26.18,0.31,0,34,99,0.237,18
2371,0,25.67,0.44,0,0,99,0.306,0
2372,0,25.31,0.64,0,0,99,0.162,0
2373,0,25.12,0.71,0,0,99,0.257,0
2374,0,24.84,0.77,0,0,99,0.3,0
2375,0,24.52,0.8,0,0,99,0.39,0
2376,0,24.33,0.68,0,0,100,0.448,0
2377,0,24.12,0.57,0,0,100,0.436,0
2378,0,23.81,0.58,0,0,100,0.464,0
2379,0,23.51,0.65,0,0,100,0.46,0
2380,0,23.39,0.47,0,0,100,0.467,0
2381,0,23.23,0.43,0,0,100,0.445,0
2382,0,23.28,0.57,0,3,100,0.116,3
2383,149,24.97,0.29,0,111,100,0.121,73
2384,465,26.65,0.16,0,338,100,0.059,123
2385,271,27.94,0.17,0,466,100,0.222,291
2386,682,28.72,0.24,0,738,100,0.402,180
2387,658,29.2,0.29,0,841,100,0.414,231
2388,675,29.37,0.38,0,894,100,0.146,235
2389,692,29.37,0.45,0,881,100,0.02,219
2390,687,29.07,0.47,0,796,100,0.018,196
2391,606,28.54,0.35,0,632,100,0.016,192
2392,546,27.91,0.28,0,435,100,0.015,146
2393,414,27.45,0.51,0,214,100,0.033,84
2394,88,26.72,0.54,0,31,100,0,20
2395,0,26.37,0.7,0,0,100,0,0
2396,0,26.12,0.75,0,0,100,0,0
2397,0,25.81,0.83,0,0,100,0,0
2398,0,25.41,0.91,0,0,100,0,0
2399,0,24.95,1.01,0,0,100,0.164,0
2400,0,24.51,1.09,0,0,101,0.302,0
2401,0,24.11,1.14,0,0,101,0.329,0
2402,0,23.81,1.17,0,0,101,0.293,0
2403,0,23.61,1.17,0,0,101,0.279,0
2404,0,23.37,1.14,0,0,101,0.297,0
2405,0,23.19,0.97,0,0,101,0.255,0
2406,0,23.62,0.72,0,2,101,0.381,2
2407,116,24.73,0.62,0,104,101,0.3,77
2408,261,25.59,0.65,0,294,101,0.332,181
2409,61,26.61,0.94,0,372,101,0.62,329
2410,211,27.35,1.03,0,580,101,0.696,413
2411,130,27.62,1,0,550,101,0.488,427
2412,188,27.74,0.96,0,685,101,0.332,502
2413,168,27.67,0.79,0,654,101,0.012,492
2414,445,27.34,0.56,0,715,101,0.001,332
2415,572,26.82,0.31,0,617,101,0.032,199
2416,30,26.28,0.21,0,243,101,0.003,226
2417,0,25.83,0.57,0,73,101,0,73
2418,3,25.17,1.02,0,17,101,0,17
2419,0,24.64,1.14,0,0,101,0,0
2420,0,24.36,1.06,0,0,101,0,0
2421,0,24.19,0.95,0,0,101,0,0
2422,0,24.19,0.67,0,0,101,0,0
2423,0,24.15,0.59,0,0,101,0.165,0
2424,0,23.99,0.63,0,0,102,0.307,0
2425,0,23.76,0.91,0,0,102,0.28,0
2426,0,23.58,0.96,0,0,102,0.392,0
2427,0,23.42,0.98,0,0,102,0.44,0
2428,0,23.3,1,0,0,102,0.302,0
2429,0,23.16,1.01,0,0,102,0.178,0
2430,0,23.55,0.73,0,3,102,0.166,3
2431,0,24.42,0.63,0,78,102,0.058,78
2432,0,25.33,0.43,0,129,102,0.184,129
2433,0,26.07,0.65,0,111,102,0.017,111
2434,0,26.61,0.71,0,203,102,0.031,203
2435,8,27.3,0.7,0,343,102,0.028,335
2436,50,27.62,0.65,0,561,102,0.02,512
2437,72,27.62,0.53,0,415,102,0.012,348
2438,180,27.42,0.43,0,606,102,0.026,448
2439,20,27.09,0.31,0,390,102,0.018,374
2440,179,26.66,0.23,0,341,102,0.001,256
2441,486,26.07,0.36,0,219,102,0,73
2442,123,25.58,0.77,0,33,102,0,17
2443,0,25.15,0.96,0,0,102,0,0
2444,0,24.84,1.06,0,0,102,0,0
2445,0,24.65,1.08,0,0,102,0,0
2446,0,24.46,1.11,0,0,102,0,0
2447,0,24.29,1.12,0,0,102,0,0
2448,0,23.92,1.22,0,0,103,0,0
2449,0,23.54,1.29,0,0,103,0,0
2450,0,23.41,0.84,0,0,103,0.012,0
2451,0,23.52,0.75,0,0,103,0.029,0
2452,0,23.54,0.76,0,0,103,0.06,0
2453,0,23.43,0.7,0,0,103,0.423,0
2454,4,23.55,0.65,0,4,103,0.111,4
2455,16,24.19,0.55,0,60,103,0.112,58
2456,0,25.01,0.44,0,106,103,0.343,106
2457,8,25.74,0.54,0,273,103,0.208,267
2458,123,26.8,0.58,0,516,103,0.364,415
2459,589,27.87,0.55,0,805,103,0.249,259
2460,217,28.41,0.47,0,700,103,0.27,489
2461,193,28.65,0.38,0,671,103,0.108,489
2462,209,28.58,0.34,0,615,103,0.053,435
2463,343,28.2,0.29,0,545,103,0.469,300
2464,688,27.56,0.13,0,452,103,0.678,89
2465,541,26.91,0.4,0,224,103,0.207,59
2466,130,26.66,0.31,0,32,103,0,17
2467,0,26.26,0.09,0,0,103,0,0
2468,0,25.98,0.29,0,0,103,0,0
2469,0,25.28,0.78,0,0,103,0,0
2470,0,24.48,1.11,0,0,103,0,0
2471,0,23.95,1.06,0,0,103,0.164,0
2472,0,23.69,0.74,0,0,104,0.309,0
2473,0,23.61,0.67,0,0,104,0.304,0
2474,0,23.48,0.66,0,0,104,0.307,0
2475,0,23.31,0.67,0,0,104,0.311,0
