t,demand
2203,203.2
2204,192.1
2205,172.1
2206,145.8
2207,115.5
2208,105.1
2209,102.4
2210,99
2211,95.2
2212,94.7
2213,100.5
2214,110.7
2215,117.6
2216,130.2
2217,131
2218,136
2219,135.1
2220,129.8
2221,126.1
2222,129.5
2223,130.6
2224,127.4
2225,132.3
2226,171.9
2227,177.9
2228,164
2229,139.9
2230,118
2231,97.7
2232,88.4
2233,85.3
2234,83.3
2235,82.8
2236,81.6
2237,88
2238,97.8
2239,110.9
2240,117.9
2241,125.5
2242,131
2243,133.7
2244,139.7
2245,145.9
2246,148.8
2247,153.6
2248,148.1
2249,152.4
2250,191.8
2251,199
2252,184.8
2253,168.1
2254,140.8
2255,116.9
2256,104.9
2257,97.3
2258,94.7
2259,92.3
2260,91.8
2261,95.1
2262,100.5
2263,98
2264,95.8
2265,121.4
2266,131.1
2267,146.3
2268,148
2269,147.7
2270,154.1
2271,154.4
2272,147
2273,156.3
2274,196.1
2275,201.4
2276,190.1
2277,171.2
2278,145.8
2279,124.3
2280,113
2281,106.4
2282,103.7
2283,101.6
2284,98.9
2285,102.4
2286,107.1
2287,127.2
2288,139.5
2289,109.8
2290,139.7
2291,150
2292,151.2
2293,147.8
2294,149.6
2295,148.3
2296,144.3
2297,143.7
2298,183
2299,190.7
2300,176.8
2301,161
2302,138.9
2303,116.3
2304,100
2305,95.4
2306,91.5
2307,87.6
2308,87.4
2309,88.4
2310,90.3
2311,107.5
2312,114.7
2313,119.1
2314,129.6
2315,135.6
2316,132.8
2317,124.6
2318,127
2319,129.1
2320,126.9
2321,131.2
2322,173.9
2323,189.8
2324,178.7
2325,158.8
2326,138.5
2327,119.9
2328,108.5
2329,103.1
2330,97.9
2331,94.5
2332,91
2333,90.9
2334,88.7
2335,102.3
2336,113.2
2337,125.5
2338,136.5
2339,140.3
2340,137.8
2341,136.8
2342,135.5
2343,137.3
2344,138.8
2345,145.9
2346,188.5
2347,187.7
2348,174.2
2349,153.3
2350,133.5
2351,115.6
2352,104.4
2353,97.2
2354,93.3
2355,91.5
2356,90.6
2357,95.3
2358,101.5
2359,110.4
2360,123.2
2361,129.1
2362,130.5
2363,140.6
2364,139.7
2365,143.3
2366,150.7
2367,153.5
2368,145.3
2369,148.4
2370,195.6
2371,207.3
2372,191.3
2373,169.9
2374,147
2375,122.4
2376,112.3
2377,106.7
2378,103.6
2379,101.3
2380,101
2381,105.6
2382,107.1
2383,119.3
2384,51.4
2385,7.9
2386,11.6
2387,12.6
2388,13.2
2389,13.1
2390,14.3
2391,53.4
2392,132.5
2393,138
2394,200.9
2395,220
2396,210.2
2397,191.2
2398,164.4
2399,139.7
2400,123.9
2401,118.1
2402,115.1
2403,73
2404,114.4
2405,115.4
2406,119.9
2407,106.8
2408,10.8
2409,12.3
2410,12.9
2411,12.6
2412,13
2413,13.9
2414,17
2415,63.8
2416,173.7
2417,182.5
2418,212.2
2419,206.4
2420,192.9
2421,171.8
2422,146.6
2423,125.1
2424,117
2425,109.6
2426,101.6
2427,99.7
2428,98.4
2429,107.4
2430,119.9
2431,97.9
2432,67.7
2433,67.3
2434,71.1
2435,74.4
2436,76.2
2437,78.6
2438,82
2439,105.6
2440,155.8
2441,162.5
2442,98.1
2443,149
2444,195.4
2445,181.7
2446,121.7
2447,97.9
2448,98.3
2449,89.6
2450,86.3
2451,86.2
2452,84.8
2453,89.5
2454,47.3
2455,78.9
2456,105.4
2457,108.6
2458,113.3
2459,116.4
2460,119.5
2461,144.6
2462,156.2
2463,157.7
2464,152.9
2465,158.1
2466,205.3
2467,212.1
2468,199.2
2469,179.3
2470,159.8
2471,137.3
2472,121.1
2473,113.5
2474,108
2475,102.1
2476,100.9
2477,102.9
2478,103.3
2479,122.9
2480,133.6
2481,132.4
2482,130.5
2483,134.2
2484,130
2485,126.1
2486,129.6
2487,131.3
2488,129.4
2489,130.4
2490,179
2491,194
2492,180.1
2493,160.3
2494,140
2495,123.8
2496,114
2497,108
2498,20.4
2499,30.1
2500,39.4
2501,83.3
2502,91.2
2503,104.3
2504,116.6
2505,120.8
2506,123.4
2507,130.5
2508,133.5
2509,130
2510,128
2511,132.8
2512,130
2513,135.8
2514,174.1
2515,181.2
2516,169.6
2517,146.8
2518,129.2
2519,111.2
2520,99.4
2521,97
2522,92.8
2523,89.9
2524,87.8
2525,93.4
2526,100.1
2527,113.1
2528,127.9
2529,139.7
2530,142.8
2531,152.4
2532,151.9
2533,153.8
2534,147.3
2535,118.2
2536,114.8
2537,132.1
2538,204.3
2539,200.7
2540,184.1
2541,160
2542,140.2
2543,121.4
2544,108.9
2545,104.5
2546,101.7
2547,98.1
2548,96.7
2549,103.3
2550,107.8
2551,108.9
2552,98.5
2553,112.8
2554,120.9
2555,122.7
2556,120.8
2557,118.5
2558,119.8
2559,132.1
2560,143.5
2561,111.1
2562,194.5
2563,199.2
2564,186.5
2565,165.9
2566,139.1
2567,118.2
2568,107.6
2569,99.4
2570,99.1
2571,98.4
2572,98.6
2573,101.8
2574,106.5
2575,106.8
2576,109.9
2577,118.1
2578,117.8
2579,125.4
2580,129.9
2581,157.3
2582,154.5
2583,146.4
2584,144.8
2585,155.9
2586,200.3
2587,198.3
2588,183.7
2589,158.2
2590,134.4
2591,111
2592,99
2593,81.7
2594,85.5
2595,89
2596,88.7
2597,96
2598,100.1
2599,107.2
2600,111.3
2601,121
2602,125.7
2603,132.4
2604,129.3
2605,126.5
2606,123.2
2607,148.1
2608,154.9
2609,158.8
2610,203.1
2611,212.3
2612,197
2613,175.7
2614,145.8
2615,124.9
2616,111.4
2617,104.9
2618,22
2619,98.2
2620,96.4
2621,102.7
2622,108.4
2623,117.7
2624,82.6
2625,122.8
2626,130.3
2627,132.9
2628,121.7
2629,114.1
2630,121.9
2631,129.8
2632,134.5
2633,139.9
2634,188.8
2635,185.9
2636,171.2
2637,150.7
2638,134.9
2639,113.2
2640,98.4
2641,94.7
2642,89.7
2643,87.2
2644,87.1
2645,89.5
2646,93.1
2647,46.2
2648,11.6
2649,11.4
2650,11.9
2651,12.6
2652,106.8
2653,153.3
2654,151.8
2655,150.1
2656,145.6
2657,157.5
2658,189.1
2659,195
2660,95.3
2661,137.6
2662,123
2663,110.4
2664,100.7
2665,95.7
2666,90.5
2667,87.9
2668,86.2
2669,83.7
2670,83
2671,96.5
2672,109.1
2673,114
2674,125.9
2675,123.1
2676,121.6
2677,132.8
2678,135.5
2679,133.2
2680,132.9
2681,135.7
2682,180.9
2683,189.5
2684,182
2685,158
2686,136.4
2687,115.9
2688,103.5
2689,97.6
2690,95.3
2691,93.4
2692,94.2
2693,98.4
2694,104.3
2695,116.2
2696,129.8
2697,143.9
2698,148.6
2699,152.6
2700,150.4
2701,148.3
2702,145.5
2703,138.3
2704,137.5
2705,140.8
2706,196.2
2707,205.5
2708,192.5
2709,168.5
2710,146.3
2711,122.8
2712,108.8
2713,103.2
2714,99.6
2715,96.8
2716,96
2717,100.4
2718,105.9
2719,109.4
2720,121.3
2721,124.7
2722,129.9
2723,132.8
2724,147.9
2725,147
2726,148.5
2727,141.2
2728,132.7
2729,141.5
2730,199.3
2731,202.6
2732,192.8
2733,176.4
2734,153.9
2735,128.8
2736,113.7
2737,107.1
2738,104.9
2739,102.3
2740,103
2741,108.4
2742,112.9
2743,94.9
2744,110.8
2745,123.9
2746,138.1
2747,144.9
2748,146
2749,136.2
2750,132.7
2751,129.9
2752,136
2753,160.6
2754,197.5
2755,197.6
2756,188.6
2757,163.1
2758,142.3
2759,121.3
2760,106.4
2761,101.4
2762,97.9
2763,97.1
2764,97.2
2765,102.8
2766,105
2767,116.9
2768,135.3
2769,140.8
2770,144.2
2771,152.8
2772,159.1
2773,162.4
2774,165.7
2775,155.1
2776,154.3
2777,155.9
2778,202.2
2779,207.6
2780,198
2781,175.8
2782,150.2
2783,129.1
2784,112.8
2785,104.9
2786,102.6
2787,101.5
2788,100
2789,102
2790,105.2
2791,117.7
2792,133.3
2793,139
2794,138.9
2795,152.3
2796,157.3
2797,155.6
2798,158.9
2799,160.1
2800,159.6
2801,166.8
2802,203.6
2803,205.3
2804,198
2805,184.3
2806,160.2
2807,136.6
2808,121.3
2809,113.2
2810,109.8
2811,108.1
2812,106.7
2813,104.1
2814,102
2815,116.6
2816,133.8
2817,144.3
2818,148.1
2819,149.6
2820,151.9
2821,154.7
2822,148
2823,146.1
2824,143.3
2825,148.4
2826,186.5
2827,191.8
2828,183.9
2829,168.4
2830,153.9
2831,134.6
2832,122.3
2833,114.7
2834,107.8
2835,105.8
2836,105.9
2837,109.3
2838,110.4
2839,123.8
2840,129.8
2841,130.4
2842,134.2
2843,136
2844,143.1
2845,145.6
2846,124
2847,119.9
2848,118.9
2849,122.2
2850,143.4
2851,135.5
2852,133.1
2853,113.5
2854,103.5
2855,92.4
2856,88.7
2857,84.7
2858,83
2859,80.7
2860,79.2
2861,83.5
2862,106.7
2863,123.8
2864,129.3
2865,135.4
2866,135.3
2867,137
2868,136.1
2869,137.1
2870,137.7
2871,139.5
2872,134.8
2873,147.2
2874,184.2
2875,184.8
2876,178
2877,161.9
2878,140
2879,120
2880,106.6
2881,101
2882,97.1
2883,94.6
2884,92.9
2885,93.1
2886,91
2887,110.2
2888,123.4
2889,127.3
2890,124.9
2891,127.9
2892,130.8
2893,134.6
2894,136.8
2895,134.7
2896,131.9
2897,139.6
2898,177.8
2899,183
2900,174.1
2901,154.1
2902,129.4
2903,110.6
2904,100.7
2905,95.8
2906,92
2907,90.8
2908,93.8
2909,98.2
2910,105.6
2911,113.3
2912,129.4
2913,133.4
2914,144.3
2915,154.6
2916,155.9
2917,160.8
2918,157.5
2919,149.1
2920,146.9
2921,153.5
2922,193.8
2923,193.9
2924,183.2
2925,164
2926,139.3
2927,115.5
2928,102.9
2929,97.4
2930,94.8
2931,93.3
2932,94.5
2933,98.1
2934,104
2935,114.9
2936,118.8
2937,131.1
2938,137.5
2939,133
2940,129.8
2941,140
2942,144.9
2943,152.4
2944,151.9
2945,155.4
2946,202.2
2947,208.3
2948,193.6
2949,172.3
2950,147.4
2951,126.6
2952,110.1
2953,103.2
2954,103.1
2955,100.4
2956,99.3
2957,103.8
2958,108.5
2959,119.5
2960,122.8
2961,106.6
2962,113.6
2963,117.7
2964,126.1
2965,158.1
2966,158
2967,152.5
2968,149
2969,164.1
2970,199.1
2971,200.4
2972,190.3
2973,167.9
2974,148.9
2975,130.2
2976,114.9
2977,107.8
2978,102.8
2979,99.9
2980,97.3
2981,98.5
2982,91.7
2983,109.7
2984,128.1
2985,135.9
2986,134.9
2987,131.1
2988,130.4
2989,136.3
2990,104.6
2991,129.1
2992,126.9
2993,111.6
2994,134
2995,155.9
2996,155.5
2997,143.4
2998,129.5
2999,113.4
3000,102.6
3001,92.5
3002,86.7
3003,83.4
3004,80.9
3005,80.1
3006,76.4
3007,88.6
3008,97.5
3009,107.3
3010,109.9
3011,122.5
3012,129.1
3013,123.6
3014,121.5
3015,121.7
3016,117.1
3017,127.6
3018,168.1
3019,173.8
3020,165.2
3021,145.9
3022,125.8
3023,109.3
3024,101.3
3025,96.4
3026,92.9
3027,91.6
3028,91.4
3029,96.6
3030,97.3
3031,111.3
3032,118.5
3033,127.3
3034,131
3035,132
3036,93.2
3037,133.1
3038,139.4
3039,134.9
3040,131.7
3041,151.6
3042,187.9
3043,186.9
3044,172.6
3045,155.4
3046,133.8
3047,114.2
3048,100.7
3049,29.2
3050,11.3
3051,90.6
3052,85.2
3053,87.5
3054,94.4
3055,116.1
3056,121.2
3057,124.3
3058,129.9
3059,130.6
3060,136.4
3061,129.7
3062,132.6
3063,97.3
3064,133.4
3065,138.6
3066,188.7
3067,190.4
3068,175.2
3069,156.8
3070,136.7
3071,118.4
3072,102.9
3073,97
3074,95.1
3075,93.8
3076,93.8
3077,96.8
3078,97.7
3079,114.4
3080,127.8
3081,129.2
3082,131.1
3083,137.1
3084,138.6
3085,143.2
3086,148
3087,149.9
3088,151.3
3089,152.2
3090,198.6
3091,202.5
3092,191
3093,172.9
3094,153.1
3095,126.8
3096,108.9
3097,105.8
3098,101.6
3099,99.1
3100,96.2
3101,101.5
3102,101.6
3103,113
3104,133.7
3105,148.3
3106,149.6
3107,143.8
3108,141.1
3109,143.2
3110,146.1
3111,157.4
3112,154.5
3113,159.9
3114,192.7
3115,194.3
3116,183.7
3117,166.3
3118,145.9
3119,125.4
3120,106.6
3121,100
3122,97.5
3123,94.2
3124,94.6
3125,99.3
3126,97.4
3127,111.7
3128,126.5
3129,91.1
3130,110.6
3131,145.3
3132,146.7
3133,144.3
3134,151.3
3135,157
3136,156.3
3137,165.8
3138,190.7
3139,188.4
3140,175.3
3141,163.9
3142,144.5
3143,125.5
3144,111.1
3145,103.8
3146,98.7
3147,95.9
3148,94.8
3149,94.8
3150,95.8
3151,109.5
3152,124.3
3153,132.8
3154,138.8
3155,141.5
3156,142.8
3157,145.3
3158,144
3159,140.4
3160,136.8
3161,150.3
3162,101.3
3163,185.5
3164,179.7
3165,158.5
3166,141.1
3167,126.9
3168,117.8
3169,110.5
3170,105.6
3171,104.1
3172,100.6
3173,97
3174,91.6
3175,100.5
3176,115.6
3177,121.5
3178,127.2
3179,129.3
3180,137.1
3181,47.4
3182,110.6
3183,119.6
3184,118.5
3185,146.1
3186,95.2
3187,165.9
3188,162.8
3189,151.1
3190,131.8
3191,116
3192,107.9
3193,104
3194,99.8
3195,97.4
3196,95
3197,92.6
3198,90.9
3199,105.3
3200,114.5
3201,124.5
3202,127.5
3203,135.1
3204,138.7
3205,137.1
3206,140.9
3207,139.7
3208,137.9
3209,136.8
3210,181
3211,192.7
3212,183.7
3213,160.6
3214,135.8
3215,119
3216,108.3
3217,99.8
3218,46.3
3219,88.1
3220,87.3
3221,94.8
3222,99.3
3223,112.9
3224,122.7
3225,133.2
3226,149.9
3227,160.7
3228,156.2
3229,156.8
3230,155.2
3231,155.9
3232,153.4
3233,158.6
3234,200.4
3235,196.3
3236,184.5
3237,167.8
3238,146
3239,125.5
3240,53.9
3241,98.3
3242,0
3243,81
3244,96.1
3245,99.2
3246,108.6
3247,116.3
3248,128.8
3249,130.6
3250,133.4
3251,62.7
3252,12.1
3253,104.2
3254,154.9
3255,158.5
3256,154.4
3257,158.8
3258,198.2
3259,196.5
3260,180.7
3261,156
3262,139.4
3263,120.8
3264,105.5
3265,98.9
3266,94
3267,64.5
3268,92.4
3269,97
3270,104.5
3271,110.1
3272,37
3273,78.2
3274,125.4
3275,123.1
3276,124.8
3277,123.6
3278,129.8
3279,130.5
3280,132.5
3281,140
3282,187
3283,190.5
3284,173.1
3285,151.2
3286,130.4
3287,110.7
3288,95.5
3289,89.2
3290,88.9
3291,86.7
3292,86.9
3293,88.6
3294,92.5
3295,110.2
3296,128.5
3297,134.2
3298,140.1
3299,137.1
3300,140.1
3301,141.2
3302,154.9
3303,151.7
3304,145.2
3305,150.4
3306,192.8
3307,198.8
3308,189.1
3309,163.8
3310,141.9
3311,111.7
3312,101.2
3313,34.9
3314,0
3315,0
3316,53.3
3317,98.2
3318,94.3
3319,112
3320,129.1
3321,139
3322,144.1
3323,144.6
3324,140.1
3325,139.7
3326,144.1
3327,141.7
3328,135.5
3329,143
3330,189.6
3331,195.4
3332,185.8
3333,172.2
3334,155.5
3335,137.4
3336,124.3
3337,113.3
3338,106.7
3339,102
3340,97.2
3341,95.2
3342,90.6
3343,109.8
3344,118
3345,125.1
3346,128.1
3347,131.1
3348,134.6
3349,126.9
3350,124.7
3351,124.4
3352,117.7
3353,127.1
3354,172.7
3355,176.1
3356,165.6
3357,143.3
3358,122.1
3359,104.7
3360,96.3
3361,92.6
3362,90.9
3363,90.4
3364,56.3
3365,34.5
3366,90.9
3367,69.2
3368,118.8
3369,127.7
3370,125.7
3371,130
3372,131.6
3373,127.2
3374,129.4
3375,128.9
3376,135.7
3377,149
3378,183.4
3379,180.6
3380,165.9
3381,145.7
3382,120.2
3383,101.6
3384,92.1
3385,87.4
3386,84.8
3387,83.5
3388,85.1
3389,89
3390,97.8
3391,108.9
3392,116.2
3393,117.9
3394,125.1
3395,128.9
3396,136.1
3397,136.1
3398,68.6
3399,15.5
3400,15
3401,59.1
3402,202.2
3403,208.7
3404,193.6
3405,180.4
3406,157.2
3407,133.4
3408,114.6
3409,107.1
3410,69.7
3411,89.2
3412,89.8
3413,93.2
3414,97
3415,116.5
3416,51.9
3417,11.5
3418,12.7
3419,13.1
3420,13.8
3421,13.6
3422,13.3
3423,91.4
3424,158.7
3425,179.9
3426,208.1
3427,201.4
3428,183.8
3429,166.8
3430,144.6
3431,120.6
3432,106.1
3433,100.1
3434,97.6
3435,94.5
3436,90.2
3437,95.5
3438,95.8
3439,119.4
3440,125.8
3441,124.5
3442,133.9
3443,143.6
3444,149.4
3445,151.6
3446,152.8
3447,150.7
3448,147
3449,156.1
3450,198.1
3451,195.1
3452,187.8
3453,176.3
3454,149.2
3455,126.9
3456,111.8
3457,106.5
3458,81.2
3459,97.9
3460,96.6
3461,100.2
3462,101.9
3463,115.3
3464,127.2
3465,129.4
3466,131.1
3467,135.1
3468,139.9
3469,140.1
3470,143.3
3471,150.7
3472,151.1
3473,164.7
3474,203.2
3475,202.2
3476,187
3477,167.6
3478,141.9
3479,120.7
3480,113
3481,106.7
3482,100.8
3483,95
3484,93.7
3485,92.2
3486,88.5
3487,103.7
3488,116.6
3489,121.5
3490,132.3
3491,133.2
3492,140.8
3493,136.3
3494,134.8
3495,127.7
3496,133.9
3497,141.6
3498,179.3
3499,183
3500,172.5
3501,153.8
3502,130.1
3503,113.5
3504,100.8
3505,96.1
3506,73
3507,69.7
3508,89.6
3509,89.8
3510,87.9
3511,102.9
3512,118.1
3513,120.6
3514,124.4
3515,127.9
3516,136
3517,143.7
3518,144.1
3519,135.9
3520,132.7
3521,145.8
3522,188.8
3523,192.5
3524,179.3
3525,155.7
3526,130
3527,111.5
3528,103.3
3529,99
3530,96.7
3531,94.6
3532,95.1
3533,96.6
3534,99
3535,117
3536,127.4
3537,133.8
3538,140.5
3539,150
3540,154.1
3541,150.8
3542,152.6
3543,152.4
3544,148.2
3545,161.3
3546,197.3
3547,196.5
3548,182.6
3549,164.3
3550,136.5
3551,115.1
3552,102.8
3553,97.1
3554,76.6
3555,91.5
3556,89.1
3557,93
3558,99.3
3559,115.8
3560,132.7
3561,137.8
3562,141.8
3563,146.4
3564,149.9
3565,148
3566,147
3567,150.7
3568,147.6
3569,150.4
3570,194.8
3571,197.1
3572,185
3573,167.2
3574,141.5
3575,115.5
3576,101.6
3577,97.1
3578,94.8
3579,91.6
3580,91
3581,96.5
3582,104
3583,114.2
3584,127.4
3585,136.1
3586,139.4
3587,145.9
3588,141.9
3589,140.8
3590,141
3591,142.7
3592,141.5
3593,150.3
3594,188.7
3595,187.4
3596,175.4
3597,155.8
3598,133.3
3599,111.2
3600,99.4
3601,95.4
3602,63.9
3603,87.9
3604,87.5
3605,88.9
3606,88.7
3607,107.9
3608,129.7
3609,142.3
3610,151.9
3611,149.8
3612,141
3613,142.3
3614,149.5
3615,144.2
3616,150.6
3617,165
3618,190.4
3619,188.9
3620,168.5
3621,151.1
3622,130.4
3623,108.2
3624,96.8
3625,92
3626,90.8
3627,89.1
3628,88.6
3629,87.3
3630,88.8
3631,110.4
3632,125.6
3633,129.1
3634,133.4
3635,137
3636,140.8
3637,140.2
3638,139.6
3639,141.1
3640,138.6
3641,142.6
3642,184.6
3643,187.6
3644,173.6
3645,159.6
3646,142.9
3647,124.7
3648,114.9
3649,107.7
3650,101.7
3651,37.2
3652,0.8
3653,101.4
3654,93.6
3655,111.3
3656,132
3657,137.7
3658,143.8
3659,137.7
3660,139.2
3661,145.1
3662,149.1
3663,146.4
3664,143.9
3665,157.7
3666,185.8
3667,182.6
3668,171
3669,153.2
3670,143.4
3671,134.8
3672,120.7
3673,106.7
3674,104.2
3675,99.4
3676,93.8
3677,91.8
3678,87.5
3679,101
3680,110.3
3681,116.9
3682,121.7
3683,123
3684,131.5
3685,132.6
3686,132
3687,129.6
3688,126.2
3689,132.5
3690,175.9
3691,163.7
3692,117.3
3693,133.1
3694,122.1
3695,107.5
3696,99.1
3697,93.6
3698,84.7
3699,85.2
3700,83.1
3701,83
3702,77.4
3703,94.7
3704,98.2
3705,106.5
3706,110
3707,113.7
3708,116
3709,112.3
3710,110.3
3711,105.5
3712,107.4
3713,132.2
3714,159.8
3715,162.7
3716,148.9
3717,124.9
3718,103.4
3719,88.4
3720,81.8
3721,78.7
3722,16.5
3723,71.7
3724,77.1
3725,82.4
3726,87.2
3727,96.4
3728,103
3729,108.8
3730,112
3731,116.9
3732,120.2
3733,118
3734,115.5
3735,114.9
3736,118.2
3737,137.7
3738,171.3
3739,170.5
3740,155.8
3741,133.8
3742,112.6
3743,96.1
3744,84.5
3745,80.3
3746,78.9
3747,79.5
3748,77.9
3749,83
3750,87.9
3751,100.8
3752,105.1
3753,102.9
3754,111.4
3755,114.6
3756,112.6
3757,113
3758,116.4
3759,116
3760,116.8
3761,132.2
3762,172.8
3763,172
3764,164.6
3765,145.2
3766,122.2
3767,102.7
3768,87.6
3769,84.6
3770,70.6
3771,81.4
3772,82
3773,84.8
3774,88.2
3775,98.4
3776,104.5
3777,112.5
3778,118.3
3779,126.4
3780,133.4
3781,141.9
3782,143.7
3783,145.9
3784,141.3
3785,151.6
3786,193.1
3787,197.3
3788,185.4
3789,167.4
3790,145.8
3791,124.7
3792,108
3793,102.6
3794,98.4
3795,95.8
3796,95.2
3797,97.6
3798,97.1
3799,117.1
3800,126
3801,128.7
3802,122.1
3803,122.5
3804,124.8
3805,123.4
3806,124.8
3807,127.3
3808,125.3
3809,133.5
3810,172
3811,177.9
3812,169.6
3813,152.4
3814,133.3
3815,112.4
3816,77.4
3817,0
3818,0
3819,0
3820,0
3821,0
3822,49.1
3823,110.7
3824,117
3825,116
3826,122.5
3827,132.5
3828,136.3
3829,138.1
3830,145.3
3831,145.5
3832,143.5
3833,149.5
3834,191.4
3835,196.4
3836,184.4
3837,170.8
3838,144
3839,126.5
3840,114.3
3841,109.1
3842,103.3
3843,99.5
3844,96.6
3845,94.2
3846,89.1
3847,106.1
3848,117.8
3849,123.1
3850,125.4
3851,131.2
3852,130.2
3853,129.3
3854,80.4
3855,89.4
3856,109.3
3857,125.6
3858,172.2
3859,178.2
3860,170.1
3861,149
3862,128.5
3863,114
3864,103.8
3865,96.8
3866,92.6
3867,90.9
3868,90.9
3869,89.9
3870,85.2
3871,107.7
3872,121.6
3873,130.8
3874,138.4
3875,136.7
3876,139.7
3877,144.3
3878,147.7
3879,144.3
3880,141.4
3881,150.3
3882,187.3
3883,194.1
3884,181.9
3885,161
3886,135.5
3887,116.5
3888,102.6
3889,97.3
3890,95
3891,93.5
3892,94.9
3893,97.6
3894,97.6
3895,115.6
3896,123.3
3897,130
3898,134.4
3899,141.1
3900,147.8
3901,131.8
3902,140.9
3903,150.6
3904,148.6
3905,149.6
3906,192.4
3907,198.1
3908,180.4
3909,160.1
3910,136.9
3911,118.5
3912,52.8
3913,0
3914,0
3915,0
3916,0
3917,0.6
3918,100
3919,116.6
3920,122.8
3921,134.4
3922,140.3
3923,147.4
3924,152.4
3925,154.7
3926,159.5
3927,164.1
3928,160.5
3929,161.7
3930,201.3
3931,209.5
3932,190.8
3933,170.4
3934,148.2
3935,104.7
3936,108.3
3937,92.2
3938,95.8
3939,94.7
3940,96.6
3941,101.9
3942,101.7
3943,126.9
3944,141
3945,153.2
3946,99.9
3947,148.1
3948,152.8
3949,148.4
3950,147.3
3951,149.8
3952,147
3953,161
3954,208.2
3955,210.6
3956,196.9
3957,174
3958,152.3
3959,131
3960,117
3961,90.1
3962,103.8
3963,101.3
3964,99.7
3965,102.9
3966,108.5
3967,125.1
3968,136.7
3969,136.9
3970,138.9
3971,141.5
3972,139.5
3973,143
3974,139.7
3975,140.3
3976,136.9
3977,120.4
3978,171.9
3979,184.3
3980,173.6
3981,159.8
3982,139.2
3983,116.7
3984,87.4
3985,93.3
3986,89.7
3987,85.6
3988,85.3
3989,84.7
3990,82.3
3991,98.4
3992,105.1
3993,112.6
3994,110.4
3995,110.9
3996,112
3997,110.9
3998,111
3999,110.5
4000,115.2
4001,116.4
4002,160.9
4003,170.6
4004,164.4
4005,146.1
4006,129.1
4007,110.4
4008,100.7
4009,94.7
4010,90.8
4011,89.1
4012,88.3
4013,89.7
4014,90.7
4015,100.7
4016,104.5
4017,106.8
4018,107.2
4019,109.6
4020,108.7
4021,109.7
4022,110
4023,105.1
4024,104.4
4025,119.4
4026,152.9
4027,158.4
4028,143.3
4029,124.1
4030,103.3
4031,90.2
4032,84.5
4033,81
4034,79.4
4035,76.3
4036,76.6
4037,78.5
4038,79.9
4039,99.3
4040,106.1
4041,110
4042,115.4
4043,128
4044,121.2
4045,119.7
4046,122.1
4047,127.2
4048,125
4049,131.4
4050,167.1
4051,172.7
4052,160.1
4053,140.8
4054,121.7
4055,103.9
4056,75
4057,81.4
4058,78.4
4059,78.4
4060,78.1
4061,81.2
4062,89.5
4063,119.8
4064,127.4
4065,129.1
4066,132.2
4067,136
4068,139.4
4069,135.5
4070,133.4
4071,132.4
4072,133.7
4073,128.6
4074,181.9
4075,186.4
4076,170.9
4077,153.9
4078,131.9
4079,109.6
4080,74.6
4081,88
4082,84.8
4083,82.3
4084,81.9
4085,83.5
4086,84.5
4087,102.7
4088,118
4089,127.9
4090,135.1
4091,136.8
4092,141.5
4093,137.6
4094,140.3
4095,139.3
4096,138.9
4097,132.3
4098,180.9
4099,186.8
4100,175
4101,159.8
4102,141.5
4103,120.6
4104,84.4
4105,97.7
4106,93.7
4107,91.8
4108,90.9
4109,92.6
4110,89.7
4111,111.3
4112,129.5
4113,130.1
4114,136
4115,145
4116,150.6
4117,148.3
4118,152.4
4119,145
4120,148.1
4121,154.7
4122,184.4
4123,186.9
4124,173.2
4125,152
4126,130.1
4127,111.3
4128,82
4129,89.7
4130,87.9
4131,86.4
4132,85.8
4133,87.5
4134,89.8
4135,108.9
4136,120.6
4137,126.8
4138,116.6
4139,130.7
4140,139
4141,143.3
4142,143.9
4143,145.2
4144,146
4145,153.6
4146,183.9
4147,183.5
4148,167.1
4149,151.9
4150,133.1
4151,113.7
4152,84
4153,93.3
4154,88.3
4155,86.2
4156,72.8
4157,81
4158,87.3
4159,110.8
4160,123.3
4161,129.3
4162,131.3
4163,128.2
4164,132.6
4165,134.2
4166,134.9
4167,127.1
4168,124.3
4169,118.5
4170,167.4
4171,178.2
4172,166.5
4173,150.7
4174,128.7
4175,113.3
4176,103.1
4177,97.1
4178,90.9
4179,86.9
4180,86
4181,84.9
4182,80.6
4183,97.3
4184,106.3
4185,114
4186,117.2
4187,121.7
4188,120.8
4189,121.6
4190,124.5
4191,122.2
4192,122.2
4193,125.2
4194,168.3
4195,173.3
4196,159.6
4197,143.6
4198,125.3
4199,105.7
4200,96.4
4201,67.2
4202,73
4203,85.9
4204,84.7
4205,88.2
4206,69.4
4207,100.3
4208,119.3
4209,132.4
4210,136.5
4211,140.4
4212,142.9
4213,144.1
4214,150
4215,153.5
4216,146
4217,113.3
4218,179.9
4219,184.1
4220,145
4221,135.5
4222,121.5
4223,101.9
4224,77.7
4225,80.4
4226,77.4
4227,75.2
4228,75.3
4229,76.5
4230,78.6
4231,105.9
4232,118.7
4233,136.2
4234,143.1
4235,140.4
4236,138.8
4237,144.4
4238,148.9
4239,151.6
4240,150.2
4241,157.5
4242,193.5
4243,193.5
4244,170.6
4245,152.7
4246,136.6
4247,115.7
4248,97.9
4249,92.5
4250,90.2
4251,87.6
4252,87.4
4253,88
4254,81.4
4255,103.5
4256,122.2
4257,132.4
4258,141.7
4259,147.6
4260,147.6
4261,142.4
4262,140.8
