t,demand
953,24230
954,23775.4
955,24216.7
956,22906.7
957,21880.8
958,21448
959,20516.6
960,19605.7
961,18793.2
962,18127.4
963,17687.6
964,17267.5
965,17185.1
966,17123.5
967,17296
968,18973.5
969,21863.6
970,22603.4
971,22771.7
972,22412.7
973,20805.6
974,21142.6
975,23235.7
976,23418.7
977,22947.6
978,23383.8
979,24039.5
980,22625.5
981,21841.6
982,20734.9
983,20710.5
984,19723.5
985,19148.1
986,18556.9
987,18126.8
988,17704.3
989,17654.1
990,17293.1
991,17073.9
992,18017
993,19547.8
994,20796.3
995,21061.4
996,20937.5
997,19575.5
998,19587.7
999,19472.3
1000,19646.6
1001,20764
1002,21627.3
1003,23013
1004,21974.9
1005,21917.7
1006,21601.2
1007,20560.9
1008,19648.3
1009,18964.2
1010,18430.2
1011,17953.8
1012,17642.1
1013,17692
1014,17662.6
1015,18163.7
1016,20431.9
1017,23113.6
1018,24276
1019,24581.9
1020,23539.9
1021,22248.5
1022,23524.4
1023,25661.7
1024,24679.3
1025,24587.1
1026,24322.1
1027,24874.8
1028,23558.5
1029,22907
1030,22258.8
1031,21154.5
1032,19895.1
1033,18954.1
1034,18276.2
1035,17788.5
1036,17470
1037,17484.2
1038,17524.5
1039,17942.8
1040,19944.6
1041,21954.5
1042,23136.1
1043,23805.6
1044,22954.1
1045,21460.7
1046,21589.9
1047,23975.3
1048,23464.5
1049,23598
1050,23221.1
1051,23816.3
1052,22753.4
1053,21759.3
1054,20948.4
1055,19776.7
1056,17931.3
1057,17662.8
1058,17143
1059,16811.3
1060,16625.2
1061,16657.7
1062,16750.3
1063,17012.9
1064,19180.5
1065,21864.5
1066,23108.3
1067,23412.5
1068,22020
1069,20742
1070,21815
1071,24013.4
1072,23811.8
1073,22876.7
1074,22610.5
1075,23113.9
1076,22014.8
1077,21082.7
1078,20520
1079,19364.8
1080,18347.3
1081,17641.9
1082,16759.9
1083,16185.8
1084,16138
1085,16233
1086,16243.6
1087,16566.4
1088,18649.8
1089,21332.8
1090,22451.3
1091,22984
1092,22220.3
1093,21188.6
1094,22313.3
1095,24416.3
1096,24648.8
1097,23810.3
1098,23337.9
1099,23777.3
1100,22269.6
1101,21498.3
1102,20950.1
1103,20079
1104,19136.6
1105,18397.9
1106,17660.8
1107,17151.5
1108,16733.3
1109,16756.1
1110,16739.9
1111,17034
1112,19095.9
1113,21947.1
1114,22935.8
1115,23549.6
1116,21349.2
1117,20523.2
1118,21952.7
1119,23881.6
1120,23969.7
1121,23099.7
1122,22411.5
1123,23010.4
1124,22102.1
1125,21108.1
1126,19392.4
1127,19708.5
1128,18860.5
1129,18071.5
1130,17493
1131,16871.5
1132,16526.9
1133,16429.8
1134,16423.2
1135,16512.5
1136,18248.2
1137,21116.9
1138,22220.3
1139,22529.8
1140,21857.6
1141,20413.6
1142,20895.4
1143,22819.6
1144,22858.1
1145,22123.1
1146,22421.2
1147,23127.3
1148,21894.2
1149,21039.7
1150,20554
1151,19867
1152,19160.3
1153,18452.5
1154,17759.7
1155,17350.7
1156,16950.3
1157,16631.2
1158,16402.2
1159,16227
1160,16918.1
1161,18289.9
1162,19692
1163,20016.3
1164,19854.1
1165,18696.1
1166,18781.2
1167,18848.9
1168,18809.9
1169,19864.3
1170,20777.4
1171,21928.8
1172,21041.5
1173,21080.6
1174,20663.6
1175,19612
1176,18662
1177,17834.8
1178,17178.8
1179,16779.5
1180,16569.3
1181,16631.2
1182,16530
1183,16964.9
1184,19429.2
1185,21772.9
1186,23043.3
1187,23511.2
1188,22842.4
1189,21622.7
1190,22729.7
1191,24672.3
1192,24682.9
1193,23947
1194,23235.2
1195,23743.3
1196,22466.1
1197,21708.8
1198,21167.6
1199,20125.7
1200,19003.6
1201,18307.5
1202,17750
1203,17119.3
1204,16677.6
1205,16519
1206,16562.3
1207,17344.4
1208,19401.8
1209,22243
1210,23339.4
1211,23777
1212,22769.5
1213,21668
1214,22618.2
1215,24496.5
1216,24493.6
1217,23861.1
1218,23282.6
1219,23716.6
1220,22448.6
1221,21542.4
1222,20972.2
1223,19952
1224,18919.6
1225,18119.8
1226,17543.8
1227,17169.1
1228,16833.6
1229,16701.2
1230,16744.4
1231,17366.7
1232,19587.1
1233,21989.3
1234,23062.5
1235,21545.3
1236,20109.1
1237,19886.2
1238,21244.9
1239,23233
1240,23310.6
1241,22642.8
1242,22448.2
1243,22915.6
1244,21353.4
1245,20500.7
1246,19966.7
1247,18921.7
1248,17905.3
1249,17178.6
1250,16602.4
1251,16126
1252,15906.1
1253,15987.8
1254,15943
1255,16492.6
1256,19028.4
1257,21556
1258,22740.6
1259,22266.9
1260,21855.5
1261,21026.6
1262,22152.3
1263,24314.6
1264,23931.9
1265,23274
1266,22921
1267,23551.6
1268,22287.3
1269,21363.1
1270,20797.7
1271,19724.3
1272,18670.4
1273,17917.1
1274,17328.9
1275,16831.4
1276,16554.4
1277,16534.2
1278,16579
1279,17101.3
1280,17883.4
1281,20407.8
1282,21224.5
1283,21679.1
1284,21884.7
1285,21285.4
1286,22395.4
1287,23538.8
1288,24304.6
1289,23553.2
1290,22977.3
1291,23542.8
1292,22161.6
1293,21114.3
1294,20724.1
1295,19880
1296,18916.8
1297,18262.7
1298,17645.2
1299,17131.7
1300,16686.5
1301,16517.4
1302,16247.7
1303,16427.2
1304,18174.9
1305,20997
1306,22240.8
1307,22508.2
1308,21687.1
1309,18972.9
1310,19678.1
1311,21676.9
1312,21881.5
1313,21452.8
1314,21790.9
1315,22299.6
1316,21070.2
1317,20175.3
1318,19757.9
1319,19032.8
1320,18317.1
1321,17647
1322,17084.3
1323,16536.1
1324,16167
1325,16047.3
1326,15900.2
1327,15890.8
1328,17014
1329,18597.9
1330,19800.2
1331,19935.1
1332,19662.9
1333,18421.8
1334,18492.7
1335,18664.3
1336,18624.6
1337,19348.3
1338,19870.2
1339,21269.4
1340,20650.5
1341,20382.3
1342,19942.9
1343,18995.9
1344,18245.7
1345,17495.2
1346,16854.3
1347,16327.6
1348,16048.4
1349,16029.5
1350,15861.1
1351,16367.1
1352,18901.9
1353,21829.6
1354,22990.5
1355,23262.4
1356,22334.6
1357,21268.8
1358,22336.5
1359,24320.2
1360,24388.9
1361,22091.6
1362,22843.8
1363,23497.6
1364,22189.8
1365,21293.9
1366,20866.7
1367,19710
1368,18561.6
1369,17810.9
1370,17052
1371,16603.1
1372,16273.1
1373,16252.9
1374,16292
1375,16803.9
1376,19089.6
1377,21764.9
1378,22929.8
1379,23376.4
1380,22364.8
1381,21206.8
1382,22387.5
1383,24225.7
1384,24202.4
1385,23360.1
1386,22831.2
1387,23264.3
1388,21867.5
1389,21018.4
1390,20484.4
1391,19445.9
1392,18441.5
1393,17672.9
1394,16840.8
1395,16339.5
1396,15945.5
1397,15904.8
1398,15926.1
1399,16437
1400,18716.9
1401,21480.3
1402,22542.4
1403,22656.4
1404,21964.8
1405,21101.2
1406,22352.7
1407,24231.4
1408,23894.4
1409,23134.8
1410,22498.7
1411,23200.8
1412,22055.1
1413,21369
1414,20509.6
1415,19353.6
1416,18239.1
1417,17482.3
1418,16755.5
1419,16172.9
1420,15868.4
1421,15870.5
1422,15918.8
1423,16578.6
1424,18963.4
1425,21903.3
1426,22964.1
1427,23337.3
1428,22329
1429,21260.4
1430,22265.1
1431,24149.7
1432,24212.9
1433,23466
1434,22805.5
1435,23342.5
1436,22160.3
1437,21113.7
1438,20461.2
1439,19366.5
1440,18279.3
1441,17446.5
1442,16905.6
1443,16428.7
1444,15892.1
1445,15750.1
1446,15708.6
1447,16500.3
1448,19038.1
1449,21960.9
1450,23056.6
1451,23599.6
1452,22494.3
1453,21415.5
1454,22765.8
1455,24663.6
1456,24598.9
1457,23854.6
1458,23139.9
1459,23586.5
1460,22124.4
1461,21144.4
1462,20683.2
1463,19705.4
1464,18848.2
1465,17912.7
1466,17263.4
1467,16585
1468,16150
1469,15978.5
1470,15695.5
1471,16071.2
1472,18100
1473,21104.8
1474,22282.6
1475,22516.8
1476,21892.7
1477,20453.1
1478,20956.3
1479,22669.9
1480,22966.1
1481,22490.8
1482,22545.5
1483,23227.1
1484,22011.9
1485,20935.1
1486,20465.2
1487,20011.6
1488,19268.4
1489,18549.3
1490,17924.1
1491,17223.1
1492,16728
1493,16481.5
1494,16281
1495,16249.9
1496,17181.7
1497,19036.2
1498,20260.6
1499,20374.1
1500,20020.7
1501,18745.5
1502,18897.6
1503,18986.6
1504,18802.5
1505,19833.1
1506,20634.1
1507,21531.2
1508,20793.4
1509,20427.4
1510,20037.3
1511,19319.1
1512,18385.4
1513,17615.7
1514,16675.8
1515,15920
1516,16204
1517,16214
1518,16005.7
1519,16669.8
1520,19155
1521,22070.3
1522,23152.4
1523,23205.1
1524,21777.7
1525,20701.4
1526,21732
1527,23778.7
1528,23729.2
1529,22794.5
1530,21673.1
1531,22042.3
1532,20950
1533,20118.9
1534,19344.2
1535,18411.9
1536,17323.9
1537,16579.8
1538,15990.8
1539,15479.1
1540,15084.6
1541,15134.7
1542,15183.2
1543,15752.7
1544,18167.5
1545,21063
1546,22170.7
1547,22520.9
1548,21602.2
1549,20614.4
1550,21651.2
1551,23756.6
1552,23800.6
1553,22906.3
1554,22149.2
1555,22373.4
1556,21073
1557,20175.6
1558,19619.7
1559,18432.4
1560,17423
1561,16567.1
1562,15965.2
1563,15441.1
1564,15008.7
1565,14972.1
1566,14804.5
1567,15159
1568,17554.2
1569,20225.8
1570,21123.7
1571,21572.4
1572,20859.6
1573,19902.6
1574,21178.8
1575,23444.4
1576,23880.7
1577,23266.3
1578,22434.2
1579,23219
1580,22098.1
1581,21401.3
1582,20916.4
1583,19941.2
1584,18725.3
1585,18234.9
1586,17706.9
1587,17128.5
1588,16811.1
1589,16940.8
1590,16897.2
1591,17443.6
1592,19215.1
1593,21899.8
1594,22807.4
1595,23180.6
1596,22680.7
1597,21605.7
1598,22552.9
1599,24591.6
1600,24565.6
1601,23745.7
1602,23335.5
1603,23805.3
1604,22401.6
1605,21507.2
1606,21072.6
1607,20213.1
1608,19124
1609,18364.3
1610,17771.4
1611,17289.7
1612,16945.1
1613,16672.9
1614,16778.3
1615,17578.2
1616,19965.3
1617,22882.1
1618,24073.5
1619,24366.1
1620,23396.8
1621,22492.5
1622,23631.8
1623,25714.9
1624,25792.7
1625,24939.8
1626,24457.8
1627,24432.9
1628,22754.1
1629,22191.8
1630,21820.3
1631,20989.7
1632,20096.2
1633,19292.7
1634,18734.7
1635,18361.1
1636,17906.3
1637,17726.3
1638,17649.6
1639,17841.2
1640,18240.7
1641,22020.9
1642,23466.5
1643,23760.1
1644,21195.7
1645,20285.3
1646,21543.2
1647,23742.2
1648,23822.7
1649,23268.5
1650,23416.4
