t,Rt,Tt,Wt,Qt
3348,1.026,23.096,3.766,3.855
3349,952,23.233,3.493,284.818
3350,814,23.025,3.083,433.998
3351,619,22.427,2.671,991.923
3352,367,21.388,2.178,256.254
3353,123,19.471,2.329,326.736
3354,0,17.586,2.369,1.217.848
3355,0,16.765,2.531,675.934
3356,0,15.856,3.047,631.874
3357,0,14.971,3.559,587.451
3358,0,14.399,3.76,113.112
3359,0,13.979,3.786,448.404
3360,0,13.277,3.95,356.731
3361,0,13.089,3.515,295.381
3362,0,12.819,3.434,275.283
3363,0,12.575,3.332,264.324
3364,0,12.398,3.187,550.275
3365,0,12.311,2.87,278.502
3366,82,12.479,2.696,499.482
3367,352,14.698,2.417,95.259
3368,634,17.742,3.095,515.569
3369,827,19.985,3.37,644.103
3370,961,21.557,3.567,255.381
3371,1.03,22.57,3.78,98.925
3372,1.026,23.096,3.766,3.855
3373,952,23.233,3.493,284.818
3374,814,23.025,3.083,433.998
3375,619,22.427,2.671,991.923
3376,367,21.388,2.178,256.254
3377,123,19.471,2.329,326.736
3378,0,17.586,2.369,1.217.848
3379,0,16.765,2.531,675.934
3380,0,15.856,3.047,631.874
3381,0,14.971,3.559,587.451
3382,0,14.399,3.76,113.112
3383,0,13.979,3.786,448.404
3384,0,13.277,3.95,356.731
3385,0,13.089,3.515,295.381
3386,0,12.819,3.434,275.283
3387,0,12.575,3.332,264.324
3388,0,12.398,3.187,550.275
3389,0,12.311,2.87,278.502
3390,82,12.479,2.696,499.482
3391,352,14.698,2.417,95.259
3392,634,17.742,3.095,515.569
3393,827,19.985,3.37,644.103
3394,961,21.557,3.567,255.381
3395,1.03,22.57,3.78,98.925
3396,1.026,23.096,3.766,3.855
3397,952,23.233,3.493,284.818
3398,814,23.025,3.083,433.998
3399,619,22.427,2.671,991.923
3400,367,21.388,2.178,256.254
3401,123,19.471,2.329,326.736
3402,0,17.586,2.369,1.217.848
3403,0,16.765,2.531,675.934
3404,0,15.856,3.047,631.874
3405,0,14.971,3.559,587.451
3406,0,14.399,3.76,113.112
3407,0,13.979,3.786,448.404
3408,0,13.277,3.95,356.731
3409,0,13.089,3.515,295.381
3410,0,12.819,3.434,275.283
3411,0,12.575,3.332,264.324
3412,0,12.398,3.187,550.275
3413,0,12.311,2.87,278.502
3414,82,12.479,2.696,499.482
3415,352,14.698,2.417,95.259
3416,634,17.742,3.095,515.569
3417,827,19.985,3.37,644.103
3418,961,21.557,3.567,255.381
3419,1.03,22.57,3.78,98.925
3420,1.026,23.096,3.766,3.855
3421,952,23.233,3.493,284.818
3422,814,23.025,3.083,433.998
3423,619,22.427,2.671,991.923
3424,367,21.388,2.178,256.254
3425,123,19.471,2.329,326.736
3426,0,17.586,2.369,1.217.848
3427,0,16.765,2.531,675.934
3428,0,15.856,3.047,631.874
3429,0,14.971,3.559,587.451
3430,0,14.399,3.76,113.112
3431,0,13.979,3.786,448.404
3432,0,13.277,3.95,356.731
3433,0,13.089,3.515,295.381
3434,0,12.819,3.434,275.283
3435,0,12.575,3.332,264.324
3436,0,12.398,3.187,550.275
3437,0,12.311,2.87,278.502
3438,82,12.479,2.696,499.482
3439,352,14.698,2.417,95.259
3440,634,17.742,3.095,515.569
3441,827,19.985,3.37,644.103
3442,961,21.557,3.567,255.381
3443,1.03,22.57,3.78,98.925
3444,1.026,23.096,3.766,3.855
3445,952,23.233,3.493,284.818
3446,814,23.025,3.083,433.998
3447,619,22.427,2.671,991.923
3448,367,21.388,2.178,256.254
3449,123,19.471,2.329,326.736
3450,0,17.586,2.369,1.217.848
3451,0,16.765,2.531,675.934
3452,0,15.856,3.047,631.874
3453,0,14.971,3.559,587.451
3454,0,14.399,3.76,113.112
3455,0,13.979,3.786,448.404
3456,0,13.277,3.95,356.731
3457,0,13.089,3.515,295.381
3458,0,12.819,3.434,275.283
3459,0,12.575,3.332,264.324
3460,0,12.398,3.187,550.275
3461,0,12.311,2.87,278.502
3462,82,12.479,2.696,499.482
3463,352,14.698,2.417,95.259
3464,634,17.742,3.095,515.569
3465,827,19.985,3.37,644.103
3466,961,21.557,3.567,255.381
3467,1.03,22.57,3.78,98.925
3468,1.026,23.096,3.766,3.855
3469,952,23.233,3.493,284.818
3470,814,23.025,3.083,433.998
3471,619,22.427,2.671,991.923
3472,367,21.388,2.178,256.254
3473,123,19.471,2.329,326.736
3474,0,17.586,2.369,1.217.848
3475,0,16.765,2.531,675.934
3476,0,15.856,3.047,631.874
3477,0,14.971,3.559,587.451
3478,0,14.399,3.76,113.112
3479,0,13.979,3.786,448.404
3480,0,13.277,3.95,356.731
3481,0,13.089,3.515,295.381
3482,0,12.819,3.434,275.283
3483,0,12.575,3.332,264.324
3484,0,12.398,3.187,550.275
3485,0,12.311,2.87,278.502
3486,82,12.479,2.696,499.482
3487,352,14.698,2.417,95.259
3488,634,17.742,3.095,515.569
3489,827,19.985,3.37,644.103
3490,961,21.557,3.567,255.381
3491,1.03,22.57,3.78,98.925
3492,1.026,23.096,3.766,3.855
3493,952,23.233,3.493,284.818
3494,814,23.025,3.083,433.998
3495,619,22.427,2.671,991.923
3496,367,21.388,2.178,256.254
3497,123,19.471,2.329,326.736
3498,0,17.586,2.369,1.217.848
3499,0,16.765,2.531,675.934
3500,0,15.856,3.047,631.874
3501,0,14.971,3.559,587.451
3502,0,14.399,3.76,113.112
3503,0,13.979,3.786,448.404
3504,0,13.277,3.95,356.731
3505,0,13.089,3.515,295.381
3506,0,12.819,3.434,275.283
3507,0,12.575,3.332,264.324
3508,0,12.398,3.187,550.275
3509,0,12.311,2.87,278.502
3510,82,12.479,2.696,499.482
3511,352,14.698,2.417,95.259
3512,634,17.742,3.095,515.569
3513,827,19.985,3.37,644.103
3514,961,21.557,3.567,255.381
3515,1.03,22.57,3.78,98.925
3516,1.026,23.096,3.766,3.855
3517,952,23.233,3.493,284.818
3518,814,23.025,3.083,433.998
3519,619,22.427,2.671,991.923
3520,367,21.388,2.178,256.254
3521,123,19.471,2.329,326.736
3522,0,17.586,2.369,1.217.848
3523,0,16.765,2.531,675.934
3524,0,15.856,3.047,631.874
3525,0,14.971,3.559,587.451
3526,0,14.399,3.76,113.112
3527,0,13.979,3.786,448.404
3528,0,13.277,3.95,356.731
3529,0,13.089,3.515,295.381
3530,0,12.819,3.434,275.283
3531,0,12.575,3.332,264.324
3532,0,12.398,3.187,550.275
3533,0,12.311,2.87,278.502
3534,82,12.479,2.696,499.482
3535,352,14.698,2.417,95.259
3536,634,17.742,3.095,515.569
3537,827,19.985,3.37,644.103
3538,961,21.557,3.567,255.381
3539,1.03,22.57,3.78,98.925
3540,1.026,23.096,3.766,3.855
3541,952,23.233,3.493,284.818
3542,814,23.025,3.083,433.998
3543,619,22.427,2.671,991.923
3544,367,21.388,2.178,256.254
3545,123,19.471,2.329,326.736
3546,0,17.586,2.369,1.217.848
3547,0,16.765,2.531,675.934
3548,0,15.856,3.047,631.874
3549,0,14.971,3.559,587.451
3550,0,14.399,3.76,113.112
3551,0,13.979,3.786,448.404
3552,0,13.277,3.95,356.731
3553,0,13.089,3.515,295.381
3554,0,12.819,3.434,275.283
3555,0,12.575,3.332,264.324
3556,0,12.398,3.187,550.275
3557,0,12.311,2.87,278.502
3558,82,12.479,2.696,499.482
3559,352,14.698,2.417,95.259
3560,634,17.742,3.095,515.569
3561,827,19.985,3.37,644.103
3562,961,21.557,3.567,255.381
3563,1.03,22.57,3.78,98.925
3564,1.026,23.096,3.766,3.855
3565,952,23.233,3.493,284.818
3566,814,23.025,3.083,433.998
3567,619,22.427,2.671,991.923
3568,367,21.388,2.178,256.254
3569,123,19.471,2.329,326.736
3570,0,17.586,2.369,1.217.848
3571,0,16.765,2.531,675.934
3572,0,15.856,3.047,631.874
3573,0,14.971,3.559,587.451
3574,0,14.399,3.76,113.112
3575,0,13.979,3.786,448.404
3576,0,13.277,3.95,356.731
3577,0,13.089,3.515,295.381
3578,0,12.819,3.434,275.283
3579,0,12.575,3.332,264.324
3580,0,12.398,3.187,550.275
3581,0,12.311,2.87,278.502
3582,82,12.479,2.696,499.482
3583,352,14.698,2.417,95.259
3584,634,17.742,3.095,515.569
3585,827,19.985,3.37,644.103
3586,961,21.557,3.567,255.381
3587,1.03,22.57,3.78,98.925
3588,1.026,23.096,3.766,3.855
3589,952,23.233,3.493,284.818
3590,814,23.025,3.083,433.998
3591,619,22.427,2.671,991.923
3592,367,21.388,2.178,256.254
3593,123,19.471,2.329,326.736
3594,0,17.586,2.369,1.217.848
3595,0,16.765,2.531,675.934
3596,0,15.856,3.047,631.874
3597,0,14.971,3.559,587.451
3598,0,14.399,3.76,113.112
3599,0,13.979,3.786,448.404
3600,0,13.277,3.95,356.731
3601,0,13.089,3.515,295.381
3602,0,12.819,3.434,275.283
3603,0,12.575,3.332,264.324
3604,0,12.398,3.187,550.275
3605,0,12.311,2.87,278.502
3606,82,12.479,2.696,499.482
3607,352,14.698,2.417,95.259
3608,634,17.742,3.095,515.569
3609,827,19.985,3.37,644.103
3610,961,21.557,3.567,255.381
3611,1.03,22.57,3.78,98.925
3612,1.026,23.096,3.766,3.855
3613,952,23.233,3.493,284.818
3614,814,23.025,3.083,433.998
3615,619,22.427,2.671,991.923
3616,367,21.388,2.178,256.254
3617,123,19.471,2.329,326.736
3618,0,17.586,2.369,1.217.848
3619,0,16.765,2.531,675.934
3620,0,15.856,3.047,631.874
3621,0,14.971,3.559,587.451
3622,0,14.399,3.76,113.112
3623,0,13.979,3.786,448.404
3624,0,13.277,3.95,356.731
3625,0,13.089,3.515,295.381
3626,0,12.819,3.434,275.283
3627,0,12.575,3.332,264.324
3628,0,12.398,3.187,550.275
3629,0,12.311,2.87,278.502
3630,82,12.479,2.696,499.482
3631,352,14.698,2.417,95.259
3632,634,17.742,3.095,515.569
3633,827,19.985,3.37,644.103
3634,961,21.557,3.567,255.381
3635,1.03,22.57,3.78,98.925
3636,1.026,23.096,3.766,3.855
3637,952,23.233,3.493,284.818
3638,814,23.025,3.083,433.998
3639,619,22.427,2.671,991.923
3640,367,21.388,2.178,256.254
3641,123,19.471,2.329,326.736
3642,0,17.586,2.369,1.217.848
3643,0,16.765,2.531,675.934
3644,0,15.856,3.047,631.874
3645,0,14.971,3.559,587.451
3646,0,14.399,3.76,113.112
3647,0,13.979,3.786,448.404
3648,0,13.277,3.95,356.731
3649,0,13.089,3.515,295.381
3650,0,12.819,3.434,275.283
3651,0,12.575,3.332,264.324
3652,0,12.398,3.187,550.275
3653,0,12.311,2.87,278.502
3654,82,12.479,2.696,499.482
3655,352,14.698,2.417,95.259
3656,634,17.742,3.095,515.569
3657,827,19.985,3.37,644.103
3658,961,21.557,3.567,255.381
3659,1.03,22.57,3.78,98.925
3660,1.026,23.096,3.766,3.855
3661,952,23.233,3.493,284.818
3662,814,23.025,3.083,433.998
3663,619,22.427,2.671,991.923
3664,367,21.388,2.178,256.254
3665,123,19.471,2.329,326.736
3666,0,17.586,2.369,1.217.848
3667,0,16.765,2.531,675.934
3668,0,15.856,3.047,631.874
3669,0,14.971,3.559,587.451
3670,0,14.399,3.76,113.112
3671,0,13.979,3.786,448.404
3672,0,13.277,3.95,356.731
3673,0,13.089,3.515,295.381
3674,0,12.819,3.434,275.283
3675,0,12.575,3.332,264.324
3676,0,12.398,3.187,550.275
3677,0,12.311,2.87,278.502
3678,82,12.479,2.696,499.482
3679,352,14.698,2.417,95.259
3680,634,17.742,3.095,515.569
3681,827,19.985,3.37,644.103
3682,961,21.557,3.567,255.381
3683,1.03,22.57,3.78,98.925
3684,1.026,23.096,3.766,3.855
3685,952,23.233,3.493,284.818
3686,814,23.025,3.083,433.998
3687,619,22.427,2.671,991.923
3688,367,21.388,2.178,256.254
3689,123,19.471,2.329,326.736
3690,0,17.586,2.369,1.217.848
3691,0,16.765,2.531,675.934
3692,0,15.856,3.047,631.874
3693,0,14.971,3.559,587.451
3694,0,14.399,3.76,113.112
3695,0,13.979,3.786,448.404
3696,0,13.277,3.95,356.731
3697,0,13.089,3.515,295.381
3698,0,12.819,3.434,275.283
3699,0,12.575,3.332,264.324
3700,0,12.398,3.187,550.275
3701,0,12.311,2.87,278.502
3702,82,12.479,2.696,499.482
3703,352,14.698,2.417,95.259
3704,634,17.742,3.095,515.569
3705,827,19.985,3.37,644.103
3706,961,21.557,3.567,255.381
3707,1.03,22.57,3.78,98.925
3708,1.026,23.096,3.766,3.855
3709,952,23.233,3.493,284.818
3710,814,23.025,3.083,433.998
3711,619,22.427,2.671,991.923
3712,367,21.388,2.178,256.254
3713,123,19.471,2.329,326.736
3714,0,17.586,2.369,1.217.848
3715,0,16.765,2.531,675.934
3716,0,15.856,3.047,631.874
3717,0,14.971,3.559,587.451
3718,0,14.399,3.76,113.112
3719,0,13.979,3.786,448.404
3720,0,13.277,3.95,356.731
3721,0,13.089,3.515,295.381
3722,0,12.819,3.434,275.283
3723,0,12.575,3.332,264.324
3724,0,12.398,3.187,550.275
3725,0,12.311,2.87,278.502
3726,82,12.479,2.696,499.482
3727,352,14.698,2.417,95.259
3728,634,17.742,3.095,515.569
3729,827,19.985,3.37,644.103
3730,961,21.557,3.567,255.381
3731,1.03,22.57,3.78,98.925
3732,1.026,23.096,3.766,3.855
3733,952,23.233,3.493,284.818
3734,814,23.025,3.083,433.998
3735,619,22.427,2.671,991.923
3736,367,21.388,2.178,256.254
3737,123,19.471,2.329,326.736
3738,0,17.586,2.369,1.217.848
3739,0,16.765,2.531,675.934
3740,0,15.856,3.047,631.874
3741,0,14.971,3.559,587.451
3742,0,14.399,3.76,113.112
3743,0,13.979,3.786,448.404
3744,0,13.277,3.95,356.731
3745,0,13.089,3.515,295.381
3746,0,12.819,3.434,275.283
3747,0,12.575,3.332,264.324
3748,0,12.398,3.187,550.275
3749,0,12.311,2.87,278.502
3750,82,12.479,2.696,499.482
3751,352,14.698,2.417,95.259
3752,634,17.742,3.095,515.569
3753,827,19.985,3.37,644.103
3754,961,21.557,3.567,255.381
3755,1.03,22.57,3.78,98.925
3756,1.026,23.096,3.766,3.855
3757,952,23.233,3.493,284.818
3758,814,23.025,3.083,433.998
3759,619,22.427,2.671,991.923
3760,367,21.388,2.178,256.254
3761,123,19.471,2.329,326.736
3762,0,17.586,2.369,1.217.848
3763,0,16.765,2.531,675.934
3764,0,15.856,3.047,631.874
3765,0,14.971,3.559,587.451
3766,0,14.399,3.76,113.112
3767,0,13.979,3.786,448.404
3768,0,13.277,3.95,356.731
3769,0,13.089,3.515,295.381
3770,0,12.819,3.434,275.283
3771,0,12.575,3.332,264.324
3772,0,12.398,3.187,550.275
3773,0,12.311,2.87,278.502
3774,82,12.479,2.696,499.482
3775,352,14.698,2.417,95.259
3776,634,17.742,3.095,515.569
3777,827,19.985,3.37,644.103
3778,961,21.557,3.567,255.381
3779,1.03,22.57,3.78,98.925
3780,1.026,23.096,3.766,3.855
3781,952,23.233,3.493,284.818
3782,814,23.025,3.083,433.998
3783,619,22.427,2.671,991.923
3784,367,21.388,2.178,256.254
3785,123,19.471,2.329,326.736
3786,0,17.586,2.369,1.217.848
3787,0,16.765,2.531,675.934
3788,0,15.856,3.047,631.874
3789,0,14.971,3.559,587.451
3790,0,14.399,3.76,113.112
3791,0,13.979,3.786,448.404
3792,0,13.277,3.95,356.731
3793,0,13.089,3.515,295.381
3794,0,12.819,3.434,275.283
3795,0,12.575,3.332,264.324
3796,0,12.398,3.187,550.275
3797,0,12.311,2.87,278.502
3798,82,12.479,2.696,499.482
3799,352,14.698,2.417,95.259
3800,634,17.742,3.095,515.569
3801,827,19.985,3.37,644.103
3802,961,21.557,3.567,255.381
3803,1.03,22.57,3.78,98.925
3804,1.026,23.096,3.766,3.855
3805,952,23.233,3.493,284.818
3806,814,23.025,3.083,433.998
3807,619,22.427,2.671,991.923
3808,367,21.388,2.178,256.254
3809,123,19.471,2.329,326.736
3810,0,17.586,2.369,1.217.848
3811,0,16.765,2.531,675.934
3812,0,15.856,3.047,631.874
3813,0,14.971,3.559,587.451
3814,0,14.399,3.76,113.112
3815,0,13.979,3.786,448.404
3816,0,13.277,3.95,356.731
3817,0,13.089,3.515,295.381
3818,0,12.819,3.434,275.283
3819,0,12.575,3.332,264.324
3820,0,12.398,3.187,550.275
3821,0,12.311,2.87,278.502
3822,82,12.479,2.696,499.482
3823,352,14.698,2.417,95.259
3824,634,17.742,3.095,515.569
3825,827,19.985,3.37,644.103
3826,961,21.557,3.567,255.381
3827,1.03,22.57,3.78,98.925
3828,1.026,23.096,3.766,3.855
3829,952,23.233,3.493,284.818
3830,814,23.025,3.083,433.998
3831,619,22.427,2.671,991.923
3832,367,21.388,2.178,256.254
3833,123,19.471,2.329,326.736
3834,0,17.586,2.369,1.217.848
3835,0,16.765,2.531,675.934
3836,0,15.856,3.047,631.874
