t,demand
913,4346.8
914,4205.7
915,4018.3
916,3905.4
917,4018.7
918,4204.8
919,4926.6
920,5673.5
921,6246.7
922,6638.2
923,6791.8
924,5966.4
925,6089.2
926,6131.5
927,6558.2
928,6307.2
929,6218.8
930,6451.2
931,6271.4
932,6075.5
933,5843.6
934,5361.2
935,4800.3
936,4399.5
937,4167.7
938,4012.7
939,3901.8
940,3850.8
941,3285.1
942,2853.2
943,4051.2
944,5832.4
945,6264.4
946,6522.6
947,6564.9
948,6122.6
949,6472.5
950,6368.6
951,6367.9
952,6235.9
953,5876.4
954,6054.8
955,6147.4
956,6141.9
957,5913.9
958,5445.3
959,4941.6
960,4560.7
961,4291.3
962,4119.8
963,3964.1
964,3828
965,3716.1
966,3862.1
967,4439.2
968,5094.3
969,5708.6
970,6066.8
971,6345.9
972,5772.4
973,5154.7
974,5280.8
975,5358.6
976,5316.5
977,5349
978,6003.9
979,5939
980,5828.6
981,5611.8
982,4987.8
983,4415.5
984,4147.6
985,3962.7
986,3889.3
987,3681.1
988,3603
989,3470.4
990,3348.9
991,3637.3
992,3955
993,4250.3
994,4369.3
995,4489.7
996,4601.1
997,4653.8
998,4709
999,4892.2
1000,4893
1001,4840.4
1002,5496
1003,5650.2
1004,5640.1
1005,5299
1006,4771.3
1007,4315.8
1008,4030
1009,3834.6
1010,3699.2
1011,3602.4
1012,3502.3
1013,3612.7
1014,3739.3
1015,4442.4
1016,5331.5
1017,5826.9
1018,6294.7
1019,6625.9
1020,6012.8
1021,6247.8
1022,7102.1
1023,6990.4
1024,6875.8
1025,6528.6
1026,6627
1027,6546.4
1028,6420.5
1029,6202.8
1030,5617.7
1031,4961.9
1032,4494.4
1033,4188.7
1034,3981
1035,3879.7
1036,3820.2
1037,3867.9
1038,3914.8
1039,4730.9
1040,5375.7
1041,5805.4
1042,5908.2
1043,5882.4
1044,5268.8
1045,5248.2
1046,5721.4
1047,5910.9
1048,5648.9
1049,5499.6
1050,5729.8
1051,5622.5
1052,5441.2
1053,5208.5
1054,4736.8
1055,4244.2
1056,3906.3
1057,3716.9
1058,3618.1
1059,3548.2
1060,3502.8
1061,3652.9
1062,3842.1
1063,4467.6
1064,5094.2
1065,5466.8
1066,5843.8
1067,5989
1068,5431.4
1069,5480.2
1070,5387.6
1071,5752.5
1072,5869.8
1073,5677.2
1074,5922.3
1075,5815.4
1076,5667.8
1077,5394
1078,4911.2
1079,4387
1080,4043.8
1081,3807
1082,3713.9
1083,3585
1084,3518.2
1085,3662.9
1086,3827
1087,4440.9
1088,4783.3
1089,4820.7
1090,4797.9
1091,4760.4
1092,4319.1
1093,4335.7
1094,4822.2
1095,5090.2
1096,5058.6
1097,4930.1
1098,5335.3
1099,5302.8
1100,5160.1
1101,4981.8
1102,4456.5
1103,3902.1
1104,3597.7
1105,3432.3
1106,3302.4
1107,3201.8
1108,3172
1109,3312.2
1110,3560.4
1111,4150.1
1112,4935.1
1113,5443.1
1114,5623.9
1115,5779.2
1116,5219.7
1117,5264.3
1118,5616.8
1119,6019.3
1120,6073.6
1121,5670.6
1122,5937.9
1123,5887.6
1124,5701.8
1125,5432.7
1126,5005.6
1127,4467.5
1128,4119.4
1129,3888.9
1130,3694.8
1131,3568.4
1132,3419.9
1133,3355.9
1134,3485.8
1135,4045.9
1136,4322.1
1137,4712.9
1138,5360.3
1139,5583.7
1140,5344.5
1141,5324.4
1142,5773.4
1143,5788.9
1144,5575.6
1145,5360.9
1146,5989.1
1147,5945
1148,5713
1149,5531.9
1150,5018.5
1151,4618
1152,4330.8
1153,4058.6
1154,3902.5
1155,3704.2
1156,3576.2
1157,3437.3
1158,3261.1
1159,3522.7
1160,3875.7
1161,4097.4
1162,3910.6
1163,4105.6
1164,4069.5
1165,4026
1166,4096.1
1167,4178.4
1168,4243.3
1169,4294.6
1170,5013.6
1171,5274.6
1172,5206.1
1173,4923.1
1174,4457.5
1175,4029.9
1176,3771.3
1177,3572.4
1178,3442.8
1179,3371.7
1180,3291.4
1181,3399.5
1182,3525.3
1183,4333.9
1184,5072.2
1185,5226.2
1186,5451.7
1187,5684.6
1188,5313.8
1189,5788.3
1190,6392.4
1191,6354
1192,6239.4
1193,5948.5
1194,6104.5
1195,5920.1
1196,5746.4
1197,5494.6
1198,4988.9
1199,4341.5
1200,3961.1
1201,3758.9
1202,3673.9
1203,3580.3
1204,3516.5
1205,3642.6
1206,3783.3
1207,4549.3
1208,5036.9
1209,5288.5
1210,5436.8
1211,5681.1
1212,5364.3
1213,5648.6
1214,6182.1
1215,5943.7
1216,5816.4
1217,5688.1
1218,5859.6
1219,5670
1220,5482
1221,5261.2
1222,4785.6
1223,4250.6
1224,3864.9
1225,3705.1
1226,3600.5
1227,3510.8
1228,3404.6
1229,3527.1
1230,3738
1231,4508.3
1232,5196.7
1233,5615.3
1234,5960.8
1235,5903.5
1236,5365.7
1237,5694.4
1238,6777.2
1239,6881.1
1240,6608.4
1241,6382.4
1242,6596.5
1243,6138
1244,5928.1
1245,5680.3
1246,5173
1247,4658.1
1248,4274.3
1249,4020
1250,3857
1251,3732.1
1252,3662.1
1253,3460.1
1254,3193.5
1255,3711.1
1256,5117.1
1257,5937.9
1258,6255.1
1259,6371.1
1260,5582.2
1261,3352.5
1262,4576.4
1263,5715
1264,5900.4
1265,5957.9
1266,6273.7
1267,6084.6
1268,5890.3
1269,5620.4
1270,5083.4
1271,4599.6
1272,4225.7
1273,3955.1
1274,3804.6
1275,3714.3
1276,3651.8
1277,3569.2
1278,3888.4
1279,4544.4
1280,5192.6
1281,5676.3
1282,5883.6
1283,6106.2
1284,5506.7
1285,5457.9
1286,5766.6
1287,5868.3
1288,5696.3
1289,5656.8
1290,5846.5
1291,5638.4
1292,5470.4
1293,5236
1294,4523.5
1295,4085.8
1296,3810.6
1297,3620.4
1298,3434.8
1299,3266.4
1300,3175.6
1301,3147.6
1302,3189.3
1303,3699.5
1304,4232.8
1305,4590.3
1306,4899.4
1307,5105.4
1308,4887.6
1309,4936.5
1310,5292.9
1311,5437.5
1312,5413.3
1313,5371.2
1314,5933.3
1315,5864.2
1316,5754.7
1317,5587.6
1318,5235.3
1319,4831.2
1320,4486.3
1321,4271.7
1322,4105.8
1323,3965.5
1324,3687.8
1325,3596.7
1326,3414.3
1327,3676.3
1328,3983.7
1329,4285.6
1330,4391.7
1331,4595.4
1332,4534.5
1333,4502.5
1334,4476.6
1335,4558.5
1336,4590.6
1337,4656.8
1338,5437.6
1339,5517.7
1340,5563
1341,5346.4
1342,4848.2
1343,4108.3
1344,3792
1345,3624.6
1346,3502.4
1347,3435.8
1348,3363.5
1349,3439.4
1350,3485.6
1351,4030.6
1352,4601.3
1353,4715.2
1354,4739.1
1355,4779
1356,4380.9
1357,4472.9
1358,4999.7
1359,5353
1360,5263.5
1361,5140.1
1362,5416.2
1363,5354
1364,5142.2
1365,4841
1366,4352.6
1367,3860.6
1368,3523.5
1369,3369.1
1370,3224
1371,3094
1372,3105.5
1373,3246.7
1374,3448.4
1375,4117.9
1376,4948.2
1377,5408.6
1378,5662.1
1379,5690.4
1380,5273.2
1381,5504.2
1382,6336.1
1383,6617.6
1384,6523.1
1385,6307.7
1386,6421.9
1387,6168.2
1388,5938.7
1389,5649.2
1390,5126
1391,4553.7
1392,4149.8
1393,3918.8
1394,3784.4
1395,3642.6
1396,3570.1
1397,3606.7
1398,3834.3
1399,4713.5
1400,5495.8
1401,5879.5
1402,6248.2
1403,6598.8
1404,6038.7
1405,6349.1
1406,6955.2
1407,7025.5
1408,6763.3
1409,6412.2
1410,6585
1411,6334.4
1412,6168.7
1413,5924.8
1414,5390.5
1415,4796.6
1416,4381
1417,4122.1
1418,3973.8
1419,3880.6
1420,3799.7
1421,3800.7
1422,3903.9
1423,4808.5
1424,5649.4
1425,6164.1
1426,6551.2
1427,6640.8
1428,6033
1429,6404
1430,7125
1431,7180.6
1432,7014.8
1433,6837.3
1434,6755.3
1435,6463.7
1436,6224.2
1437,5943.2
1438,5427.2
1439,4869.4
1440,4401.8
1441,4156.8
1442,4006.8
